statefips,countyfips,metrofips,geo_area,year,initiative,naics_title,naics_code,jobs,yoy_change,yoy_growth,contribution_pct
00,000,43780,South Bend-Mishawaka MSA,2024,BioCrossroads,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",541715,29.987288632688404,-6.683364711597598,-18.225376703409612,-11.186888582517849
00,000,43780,South Bend-Mishawaka MSA,2024,BioCrossroads,Medical Laboratories,621511,196.840528079,-12.625957990000018,-6.027674511062797,-21.13384371147356
00,000,43780,South Bend-Mishawaka MSA,2024,BioCrossroads,Dental Equipment and Supplies Manufacturing,339114,121.396531719,-20.068485484000007,-14.18618247874106,-33.591449938352866
00,000,43780,South Bend-Mishawaka MSA,2024,BioCrossroads,Farm Supplies Merchant Wholesalers,424910,18.171334673193197,-20.1758813003952,-52.61367947621365,-33.771213438339146
00,000,43780,South Bend-Mishawaka MSA,2024,BioCrossroads,Drugs and Druggists' Sundries Merchant Wholesalers,424210,151.683869706558,-42.82981298086199,-22.01892041172688,-71.69028872471146
00,000,43780,South Bend-Mishawaka MSA,2024,Conexus - Logistics,Warehousing and Storage,4931,518.2084182656899,212.57429848261995,69.55188728061476,51.71099721925765
00,000,43780,South Bend-Mishawaka MSA,2024,Conexus - Logistics,Chemical and Allied Products Merchant Wholesalers,4246,250.681537334,37.355073247700005,17.510754424068175,9.08702558411554
00,000,43780,South Bend-Mishawaka MSA,2024,Conexus - Logistics,Professional and Commercial Equipment and Supplies Merchant Wholesalers,4234,498.67079138316,35.39753629301998,7.640746773981721,8.610833548001029
00,000,43780,South Bend-Mishawaka MSA,2024,Conexus - Logistics,Specialized Freight Trucking,4842,267.7812140881,24.578618490699995,10.10623197927858,5.979014779765098
00,000,43780,South Bend-Mishawaka MSA,2024,Conexus - Logistics,Farm Product Raw Material Merchant Wholesalers,4245,60.24486634784,22.455212741220002,59.42158923967034,5.462473365349031
00,000,43780,South Bend-Mishawaka MSA,2024,Conexus - Logistics,"Apparel, Piece Goods, and Notions Merchant Wholesalers",4243,20.3965980785,15.729218031800999,337.00315539818695,3.8263024067797176
00,000,43780,South Bend-Mishawaka MSA,2024,Conexus - Logistics,Lumber and Other Construction Materials Merchant Wholesalers,4233,288.5247855841,13.97957472920001,5.091902599819287,3.400682750022907
00,000,43780,South Bend-Mishawaka MSA,2024,Conexus - Logistics,"Machinery, Equipment, and Supplies Merchant Wholesalers",4238,570.080278049869,13.379178629140938,2.4032966062151884,3.254629905054228
00,000,43780,South Bend-Mishawaka MSA,2024,Conexus - Logistics,Metal and Mineral (except Petroleum) Merchant Wholesalers,4235,802.625643999,10.433658342999934,1.3170618400487832,2.5381002379535844
00,000,43780,South Bend-Mishawaka MSA,2024,Conexus - Logistics,"Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers",4248,247.2512279503,-16.458588475800013,-6.24117399149312,-4.003729655843533
00,000,43780,South Bend-Mishawaka MSA,2024,Conexus - Logistics,Other Support Services,5619,0,-29.5155880038,-100,-7.179986009992853
00,000,43780,South Bend-Mishawaka MSA,2024,Conexus - Logistics,Miscellaneous Nondurable Goods Merchant Wholesalers,4249,141.2052926733,-41.4517290295,-22.693750638804254,-10.083581410728021
00,000,43780,South Bend-Mishawaka MSA,2024,Conexus - Logistics,Drugs and Druggists' Sundries Merchant Wholesalers,4242,161.023216249,-45.466892761,-22.018920411726896,-11.060313414721607
00,000,43780,South Bend-Mishawaka MSA,2024,Conexus - Logistics,General Freight Trucking,4841,1387.265326804,-167.26519895799993,-10.75985297078742,-40.68906871591012
00,000,43780,South Bend-Mishawaka MSA,2024,Conexus - Logistics,Wholesale Trade Agents and Brokers,4251,258.174947694,-184.185777804,-41.637009613963286,-44.805182525996514
00,000,43780,South Bend-Mishawaka MSA,2024,Conexus - Manufacturing,Medical Equipment and Supplies Manufacturing,3391,874.4373990625801,855.00995997938,4401.043062432019,29.817092696448004
00,000,43780,South Bend-Mishawaka MSA,2024,Conexus - Manufacturing,Other Wood Product Manufacturing,3219,464.65187382211,433.91068497301,1411.4961106512753,15.131934973168626
00,000,43780,South Bend-Mishawaka MSA,2024,Conexus - Manufacturing,Other Electrical Equipment and Component Manufacturing,3359,286.5274409314,286.5274409314,Inf,9.992182157192207
00,000,43780,South Bend-Mishawaka MSA,2024,Conexus - Manufacturing,Other Miscellaneous Manufacturing,3399,222.3814743311,146.919484453112,194.693361108899,5.123579948657488
00,000,43780,South Bend-Mishawaka MSA,2024,Conexus - Manufacturing,Other General Purpose Machinery Manufacturing,3339,123.3113672887,123.3113672887,Inf,4.30028495698645
00,000,43780,South Bend-Mishawaka MSA,2024,Conexus - Manufacturing,Petroleum and Coal Products Manufacturing,3241,112.026247364235,112.026247364235,Inf,3.9067346094718776
00,000,43780,South Bend-Mishawaka MSA,2024,Conexus - Manufacturing,Other Chemical Product and Preparation Manufacturing,3259,249.662759732,111.41517130900002,80.59104146402896,3.8854243180877157
00,000,43780,South Bend-Mishawaka MSA,2024,Conexus - Manufacturing,Other General Purpose Machinery Manufacturing,3339,27.5388201766,-95.7725471121,-77.66724935250669,-3.339913040411001
00,000,43780,South Bend-Mishawaka MSA,2024,Conexus - Manufacturing,Other General Purpose Machinery Manufacturing,3339,0,-97.728390131286,-100,-3.408119909725338
00,000,43780,South Bend-Mishawaka MSA,2024,Conexus - Manufacturing,Petroleum and Coal Products Manufacturing,3241,0,-117.70723007,-100,-4.104849714410302
00,000,43780,South Bend-Mishawaka MSA,2024,Conexus - Manufacturing,Other Miscellaneous Manufacturing,3399,75.461989877988,-161.689568547312,-68.17984651711338,-5.638662798197293
00,000,43780,South Bend-Mishawaka MSA,2024,Conexus - Manufacturing,Other Chemical Product and Preparation Manufacturing,3259,82.2375513215,-167.4252084105,-67.06054542945141,-5.838683983305176
00,000,43780,South Bend-Mishawaka MSA,2024,Conexus - Manufacturing,Other Electrical Equipment and Component Manufacturing,3359,0,-286.5274409314,-100,-9.992182157192207
00,000,43780,South Bend-Mishawaka MSA,2024,Conexus - Manufacturing,Other Wood Product Manufacturing,3219,30.1339365492,-434.51793727291,-93.51472828435496,-15.153111917255554
00,000,43780,South Bend-Mishawaka MSA,2024,Conexus - Manufacturing,Medical Equipment and Supplies Manufacturing,3391,19.4274390832,-844.5307426755401,-97.75134497324257,-29.451646902410296
00,000,43780,South Bend-Mishawaka MSA,2024,Finance & Insurance,Claims Adjusting,524291,390.879773794,73.41126657400002,23.123952425028204,34.22920735486586
00,000,43780,South Bend-Mishawaka MSA,2024,Finance & Insurance,All Other Insurance Related Activities,524298,36.1599853354,28.35404476507,363.2367491092918,13.220538520942284
00,000,43780,South Bend-Mishawaka MSA,2024,Finance & Insurance,Direct Health and Medical Insurance Carriers,524114,32.8807436212,24.805184282099997,307.16366805701006,11.565824101560612
00,000,43780,South Bend-Mishawaka MSA,2024,Finance & Insurance,Third-Party Administration of Insurance and Pension Funds,524292,53.8761728921,23.276933681800003,76.0703020157598,10.853252188159058
00,000,43780,South Bend-Mishawaka MSA,2024,Finance & Insurance,Real Estate Credit,522292,32.2029468653,15.780770800500001,96.09427361045768,7.358043269903697
00,000,43780,South Bend-Mishawaka MSA,2024,Finance & Insurance,"International, Secondary Market, and All Other Nondepository Credit Intermediation",522299,34.7484757993,14.249490155200004,69.51314763860658,6.6440585483128825
00,000,43780,South Bend-Mishawaka MSA,2024,Finance & Insurance,Direct Property and Casualty Insurance Carriers,524126,85.4264862716,13.0223092966,17.985577408187915,6.071865341039998
00,000,43780,South Bend-Mishawaka MSA,2024,Finance & Insurance,Pension Funds,525110,6.77436017634,6.117474924639,931.2851687258681,2.8523730410315844
00,000,43780,South Bend-Mishawaka MSA,2024,Finance & Insurance,Miscellaneous Financial Investment Activities,523999,17.113963662,4.7217893791000005,38.10299364184713,2.201611759147323
00,000,43780,South Bend-Mishawaka MSA,2024,Finance & Insurance,"Trust, Fiduciary, and Custody Activities",523991,2.6062503619,-3.9136482945499997,-60.02621360806444,-1.8248027208893562
00,000,43780,South Bend-Mishawaka MSA,2024,Finance & Insurance,Miscellaneous Intermediation,523910,0.515937649813,-4.086288196527,-88.7893887210401,-1.9052989073505684
00,000,43780,South Bend-Mishawaka MSA,2024,Finance & Insurance,Commercial Banking,522110,718.09166404,-10.752192128000047,-1.4752394545151537,-5.013385969818125
00,000,43780,South Bend-Mishawaka MSA,2024,Finance & Insurance,Credit Unions,522130,794.623472309,-14.742905382000004,-1.8215366721878512,-6.874121492304738
00,000,43780,South Bend-Mishawaka MSA,2024,Finance & Insurance,Portfolio Management and Investment Advice,523940,174.639615972,-32.54734906600001,-15.70916831569521,-15.17573544257419
00,000,43780,South Bend-Mishawaka MSA,2024,Finance & Insurance,Insurance Agencies and Brokerages,524210,1382.63187528,-109.36709526999994,-7.330239325144017,-50.99420234117096
00,000,43780,South Bend-Mishawaka MSA,2024,Healthcare,Home Health Care Services,621610,1433.05001077,272.78029184,23.510075923687634,37.86051211476419
00,000,43780,South Bend-Mishawaka MSA,2024,Healthcare,Nursing Care Facilities (Skilled Nursing Facilities),623110,1797.00239571,101.32502922000003,5.975489867494055,14.063396847462831
00,000,43780,South Bend-Mishawaka MSA,2024,Healthcare,Offices of Physicians (except Mental Health Specialists),621111,3213.32431223,82.96704856999986,2.6504019056596384,11.515402840587814
00,000,43780,South Bend-Mishawaka MSA,2024,Healthcare,Residential Mental Health and Substance Abuse Facilities,623220,408.496294179,79.11625559800001,24.019748111889292,10.980932432244076
00,000,43780,South Bend-Mishawaka MSA,2024,Healthcare,Offices of Mental Health Practitioners (except Physicians),621330,207.31856613,67.330520328,48.09733569910157,9.345132536432809
00,000,43780,South Bend-Mishawaka MSA,2024,Healthcare,Outpatient Mental Health and Substance Abuse Centers,621420,444.099348372,33.14262641700003,8.064748584555126,4.600027371889234
00,000,43780,South Bend-Mishawaka MSA,2024,Healthcare,Residential Intellectual and Developmental Disability Facilities,623210,421.53158605,33.022755055999994,8.49987244086865,4.583389838859476
00,000,43780,South Bend-Mishawaka MSA,2024,Healthcare,Assisted Living Facilities for the Elderly,623312,334.417364814,11.596412944000008,3.5922119914539863,1.609522923348305
00,000,43780,South Bend-Mishawaka MSA,2024,Healthcare,Diagnostic Imaging Centers,621512,46.4805494913,-11.4690757941,-19.79145807693351,-1.5918491769279568
00,000,43780,South Bend-Mishawaka MSA,2024,Healthcare,Medical Laboratories,621511,196.840528079,-12.625957990000018,-6.027674511062797,-1.7524185204746623
00,000,43780,South Bend-Mishawaka MSA,2024,Healthcare,Freestanding Ambulatory Surgical and Emergency Centers,621493,219.551369401,-14.64360025100001,-6.252739020295584,-2.032456967352843
00,000,43780,South Bend-Mishawaka MSA,2024,Healthcare,Ambulance Services,621910,0.511601967309,-18.173711392191,-97.2620102351728,-2.522418374483822
00,000,43780,South Bend-Mishawaka MSA,2024,Healthcare,Other Residential Care Facilities,623990,245.612263711,-29.46547768399998,-10.711691005812352,-4.089657897560798
00,000,43780,South Bend-Mishawaka MSA,2024,Healthcare,Offices of Dentists,621210,1116.56223347,-31.623956640000188,-2.75425335301851,-4.389243758811519
00,000,43780,South Bend-Mishawaka MSA,2024,Healthcare,General Medical and Surgical Hospitals,622110,6785.79161669,-90.37190323999948,-1.3142779833269502,-12.543158871093235
00,000,43780,South Bend-Mishawaka MSA,2024,TechPoint,Electronic and Precision Equipment Repair and Maintenance,811210,930.010303625,234.11823225,33.64289404640151,51.27447024192939
00,000,43780,South Bend-Mishawaka MSA,2024,TechPoint,Printed Circuit Assembly (Electronic Assembly) Manufacturing,334418,217.31320938,143.6840441027,195.14555619578377,31.468387458678848
00,000,43780,South Bend-Mishawaka MSA,2024,TechPoint,"Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing",334416,100.611570153,16.236094920599996,19.242670783044513,3.555883528808105
00,000,43780,South Bend-Mishawaka MSA,2024,TechPoint,Custom Computer Programming Services,541511,286.434949694,15.420678397000017,5.68998758744359,3.3772983333182536
00,000,43780,South Bend-Mishawaka MSA,2024,TechPoint,Computer Facilities Management Services,541513,189.891535917,14.522621238999989,8.281183279069392,3.1806139291140867
00,000,43780,South Bend-Mishawaka MSA,2024,TechPoint,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",334513,62.2599648561,13.4706561773,27.609852531387258,2.950221999646212
00,000,43780,South Bend-Mishawaka MSA,2024,TechPoint,Computer Terminal and Other Computer Peripheral Equipment Manufacturing,334118,6.80406888882,5.34304142153,365.70437867541176,1.1701848922090352
00,000,43780,South Bend-Mishawaka MSA,2024,TechPoint,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,423430,127.004477477,3.9720460989999964,3.2284545257798225,0.869921823454
00,000,43780,South Bend-Mishawaka MSA,2024,TechPoint,Other Communications Equipment Manufacturing,334290,3.53825431123,3.0833833135489996,677.8588499307599,0.6752948902595767
00,000,43780,South Bend-Mishawaka MSA,2024,TechPoint,Web Search Portals and All Other Information Services,519290,2.85076088345,-3.7208611171499997,-56.62013300232849,-0.8149095471638982
00,000,43780,South Bend-Mishawaka MSA,2024,TechPoint,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",516210,47.3234359153,-3.7528130617999977,-7.34747194039752,-0.821907374797325
00,000,43780,South Bend-Mishawaka MSA,2024,TechPoint,Wired Telecommunications Carriers,517111,86.848990104,-3.875203931200005,-4.271411801902003,-0.8487123225821405
00,000,43780,South Bend-Mishawaka MSA,2024,TechPoint,Electronic Computer Manufacturing,334111,12.4706475633,-8.4198961442,-40.30482050678814,-1.8440499491936473
00,000,43780,South Bend-Mishawaka MSA,2024,TechPoint,Other Electronic Component Manufacturing,334419,4.00971548793,-48.42250130847,-92.3525730306232,-10.605060863989726
00,000,43780,South Bend-Mishawaka MSA,2024,TechPoint,Electronic Connector Manufacturing,334417,15.4167862225,-126.68090415649999,-89.15057227082251,-27.744512624958833
00,000,45460,Terre Haute MSA,2024,Advanced & Traded Industries,Cement and Concrete Product Manufacturing,3273,199.512975636908,109.27563130553501,121.09801337265522,15.147196533711801
00,000,45460,Terre Haute MSA,2024,Advanced & Traded Industries,Grocery and Related Product Merchant Wholesalers,4244,482.457162443062,92.46326845176998,23.708901569067777,12.816757795453459
00,000,45460,Terre Haute MSA,2024,Advanced & Traded Industries,Plastics Product Manufacturing,3261,1794.9211814986998,79.70325941719966,4.646829909547345,11.048034409375113
00,000,45460,Terre Haute MSA,2024,Advanced & Traded Industries,Management of Companies and Enterprises,5511,385.0566777437,59.65560892109994,18.332948056056498,8.269137609826666
00,000,45460,Terre Haute MSA,2024,Advanced & Traded Industries,Basic Chemical Manufacturing,3251,107.754709697,45.7910906562,73.89996156623586,6.347313132633834
00,000,45460,Terre Haute MSA,2024,Advanced & Traded Industries,Pharmaceutical and Medicine Manufacturing,3254,278.359604106,38.615061630000014,16.106753142823106,5.352610830822782
00,000,45460,Terre Haute MSA,2024,Advanced & Traded Industries,Motor Vehicle Body and Trailer Manufacturing,3362,1315.12652827,37.16274184000008,2.907965173552718,5.151298122526273
00,000,45460,Terre Haute MSA,2024,Advanced & Traded Industries,"Paint, Coating, and Adhesive Manufacturing",3255,232.371707774,22.771981417999996,10.864509135533096,3.1565288059150993
00,000,45460,Terre Haute MSA,2024,Advanced & Traded Industries,Sawmills and Wood Preservation,3211,128.139014838,-21.122661340999997,-14.151429812210425,-2.9279089841410726
00,000,45460,Terre Haute MSA,2024,Advanced & Traded Industries,Other Wood Product Manufacturing,3219,83.26806763867401,-23.120911613841983,-21.732431099807926,-3.20489562100297
00,000,45460,Terre Haute MSA,2024,Advanced & Traded Industries,General Freight Trucking,4841,916.747949022,-23.592480512600105,-2.508929720726427,-3.2702619492807137
