display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,NAICS,naics_title,Year,group_by_sort,wages
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311514,"Dry, Condensed, and Evaporated Dairy Product Manufacturing",2022,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311514,"Dry, Condensed, and Evaporated Dairy Product Manufacturing",2023,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311520,Ice Cream and Frozen Dessert Manufacturing,2019,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311520,Ice Cream and Frozen Dessert Manufacturing,2020,1.0,49070.532821
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311520,Ice Cream and Frozen Dessert Manufacturing,2021,1.0,93943.1150934
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311520,Ice Cream and Frozen Dessert Manufacturing,2022,1.0,87708.8865224
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311520,Ice Cream and Frozen Dessert Manufacturing,2023,1.0,114454.046135
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311611,Animal (except Poultry) Slaughtering,2019,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311611,Animal (except Poultry) Slaughtering,2020,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311611,Animal (except Poultry) Slaughtering,2021,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311611,Animal (except Poultry) Slaughtering,2022,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311611,Animal (except Poultry) Slaughtering,2023,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311612,Meat Processed from Carcasses,2019,1.0,51695.4216365
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311612,Meat Processed from Carcasses,2020,1.0,59300.4589791
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311612,Meat Processed from Carcasses,2021,1.0,70698.7905344
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311612,Meat Processed from Carcasses,2022,1.0,69987.69171
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311612,Meat Processed from Carcasses,2023,1.0,72729.9917743
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311613,Rendering and Meat Byproduct Processing,2019,1.0,69864.8102642
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311613,Rendering and Meat Byproduct Processing,2020,1.0,85521.7745359
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311613,Rendering and Meat Byproduct Processing,2021,1.0,127611.420975
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311613,Rendering and Meat Byproduct Processing,2022,1.0,133896.026521
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311613,Rendering and Meat Byproduct Processing,2023,1.0,178985.69371
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311615,Poultry Processing,2019,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311615,Poultry Processing,2020,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311615,Poultry Processing,2021,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311615,Poultry Processing,2022,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311615,Poultry Processing,2023,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311710,Seafood Product Preparation and Packaging,2019,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311710,Seafood Product Preparation and Packaging,2020,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311710,Seafood Product Preparation and Packaging,2021,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311710,Seafood Product Preparation and Packaging,2022,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311710,Seafood Product Preparation and Packaging,2023,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311811,Retail Bakeries,2019,1.0,16786.5879618
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311811,Retail Bakeries,2020,1.0,24513.2771584
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311811,Retail Bakeries,2021,1.0,17788.761801
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311811,Retail Bakeries,2022,1.0,15388.6780533
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311811,Retail Bakeries,2023,1.0,33439.6357589
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311812,Commercial Bakeries,2019,1.0,89871.9781891
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311812,Commercial Bakeries,2020,1.0,98040.2369178
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311812,Commercial Bakeries,2021,1.0,49983.3305303
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311812,Commercial Bakeries,2022,1.0,43367.5589762
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311812,Commercial Bakeries,2023,1.0,39057.1207888
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311813,"Frozen Cakes, Pies, and Other Pastries Manufacturing",2019,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311813,"Frozen Cakes, Pies, and Other Pastries Manufacturing",2020,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311813,"Frozen Cakes, Pies, and Other Pastries Manufacturing",2021,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311813,"Frozen Cakes, Pies, and Other Pastries Manufacturing",2022,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311813,"Frozen Cakes, Pies, and Other Pastries Manufacturing",2023,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311821,Cookie and Cracker Manufacturing,2019,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311821,Cookie and Cracker Manufacturing,2020,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311821,Cookie and Cracker Manufacturing,2021,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311821,Cookie and Cracker Manufacturing,2022,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311821,Cookie and Cracker Manufacturing,2023,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311824,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",2019,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311824,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",2020,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311824,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",2021,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311824,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",2022,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311824,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",2023,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311830,Tortilla Manufacturing,2019,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311830,Tortilla Manufacturing,2020,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311830,Tortilla Manufacturing,2021,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311830,Tortilla Manufacturing,2022,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311830,Tortilla Manufacturing,2023,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311911,Roasted Nuts and Peanut Butter Manufacturing,2019,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311911,Roasted Nuts and Peanut Butter Manufacturing,2020,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311911,Roasted Nuts and Peanut Butter Manufacturing,2021,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311911,Roasted Nuts and Peanut Butter Manufacturing,2022,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311911,Roasted Nuts and Peanut Butter Manufacturing,2023,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311919,Other Snack Food Manufacturing,2019,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311919,Other Snack Food Manufacturing,2020,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311919,Other Snack Food Manufacturing,2021,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311919,Other Snack Food Manufacturing,2022,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311919,Other Snack Food Manufacturing,2023,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311920,Coffee and Tea Manufacturing,2019,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311920,Coffee and Tea Manufacturing,2020,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311920,Coffee and Tea Manufacturing,2021,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311920,Coffee and Tea Manufacturing,2022,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311920,Coffee and Tea Manufacturing,2023,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311930,Flavoring Syrup and Concentrate Manufacturing,2019,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311930,Flavoring Syrup and Concentrate Manufacturing,2020,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311930,Flavoring Syrup and Concentrate Manufacturing,2021,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311930,Flavoring Syrup and Concentrate Manufacturing,2022,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311930,Flavoring Syrup and Concentrate Manufacturing,2023,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311941,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing",2019,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311941,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing",2020,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311941,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing",2021,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311941,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing",2022,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311941,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing",2023,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311942,Spice and Extract Manufacturing,2019,1.0,58077.3078591
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311942,Spice and Extract Manufacturing,2020,1.0,50166.9488481
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311942,Spice and Extract Manufacturing,2021,1.0,58119.4254841
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311942,Spice and Extract Manufacturing,2022,1.0,107607.956009
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311942,Spice and Extract Manufacturing,2023,1.0,104622.420861
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311991,Perishable Prepared Food Manufacturing,2019,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311991,Perishable Prepared Food Manufacturing,2020,1.0,41554.5747031
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311991,Perishable Prepared Food Manufacturing,2021,1.0,49985.8885051
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311991,Perishable Prepared Food Manufacturing,2022,1.0,37661.6027535
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311991,Perishable Prepared Food Manufacturing,2023,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311999,All Other Miscellaneous Food Manufacturing,2019,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311999,All Other Miscellaneous Food Manufacturing,2020,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311999,All Other Miscellaneous Food Manufacturing,2021,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311999,All Other Miscellaneous Food Manufacturing,2022,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,18020,Columbus MSA,311999,All Other Miscellaneous Food Manufacturing,2023,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,21140,Elkhart-Goshen MSA,311211,Flour Milling,2019,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,21140,Elkhart-Goshen MSA,311211,Flour Milling,2020,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,21140,Elkhart-Goshen MSA,311211,Flour Milling,2021,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,21140,Elkhart-Goshen MSA,311211,Flour Milling,2022,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,21140,Elkhart-Goshen MSA,311211,Flour Milling,2023,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,21140,Elkhart-Goshen MSA,311212,Rice Milling,2019,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,21140,Elkhart-Goshen MSA,311212,Rice Milling,2020,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,21140,Elkhart-Goshen MSA,311212,Rice Milling,2021,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,21140,Elkhart-Goshen MSA,311212,Rice Milling,2022,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,21140,Elkhart-Goshen MSA,311212,Rice Milling,2023,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,21140,Elkhart-Goshen MSA,311213,Malt Manufacturing,2019,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,21140,Elkhart-Goshen MSA,311213,Malt Manufacturing,2020,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,21140,Elkhart-Goshen MSA,311213,Malt Manufacturing,2021,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,21140,Elkhart-Goshen MSA,311213,Malt Manufacturing,2022,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,21140,Elkhart-Goshen MSA,311213,Malt Manufacturing,2023,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,21140,Elkhart-Goshen MSA,311230,Breakfast Cereal Manufacturing,2019,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,21140,Elkhart-Goshen MSA,311230,Breakfast Cereal Manufacturing,2020,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,21140,Elkhart-Goshen MSA,311230,Breakfast Cereal Manufacturing,2021,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,21140,Elkhart-Goshen MSA,311230,Breakfast Cereal Manufacturing,2022,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,21140,Elkhart-Goshen MSA,311230,Breakfast Cereal Manufacturing,2023,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,21140,Elkhart-Goshen MSA,311313,Beet Sugar Manufacturing,2019,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,21140,Elkhart-Goshen MSA,311313,Beet Sugar Manufacturing,2020,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,21140,Elkhart-Goshen MSA,311313,Beet Sugar Manufacturing,2021,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,21140,Elkhart-Goshen MSA,311313,Beet Sugar Manufacturing,2022,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,21140,Elkhart-Goshen MSA,311313,Beet Sugar Manufacturing,2023,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,21140,Elkhart-Goshen MSA,311314,Cane Sugar Manufacturing,2019,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,21140,Elkhart-Goshen MSA,311314,Cane Sugar Manufacturing,2020,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,21140,Elkhart-Goshen MSA,311314,Cane Sugar Manufacturing,2021,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,21140,Elkhart-Goshen MSA,311314,Cane Sugar Manufacturing,2022,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,21140,Elkhart-Goshen MSA,311314,Cane Sugar Manufacturing,2023,1.0,0.0
3,2,Value-Added Food and Nutrition,311,Food Manufacturing,00,000,21140,Elkhart-Goshen MSA,311340,Nonchocolate Confectionery Manufacturing,2019,1.0,0.0
