display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,year,naics,naics_title,group_by_sort,sort,jobs
0,0,Total - All Industries,,,18,000,00000,Indiana,2022,000000,,0,0,3269419.057686974
0,0,Total - All Industries,,,00,000,33140,Michigan City-La Porte MSA,2027,000000,,0,0,42428.965021559234
0,0,Total - All Industries,,,00,000,34620,Muncie MSA,2020,000000,,0,0,46324.38216154399
0,0,Total - All Industries,,,0,000,00000,United States,2022,000000,,0,0,158157129.6009011
0,0,Total - All Industries,,,00,000,17140,Cincinnati MSA,2025,000000,,0,0,1148861.1362551313
0,0,Total - All Industries,,,00,000,18020,Columbus MSA,2027,000000,,0,0,52780.868477731
0,0,Total - All Industries,,,00,000,21140,Elkhart-Goshen MSA,2020,000000,,0,0,128388.90977722015
0,0,Total - All Industries,,,00,000,23060,Fort Wayne MSA,2021,000000,,0,0,222077.89422101984
0,0,Total - All Industries,,,00,000,23060,Fort Wayne MSA,2024,000000,,0,0,234694.59780000604
0,0,Total - All Industries,,,00,000,23060,Fort Wayne MSA,2025,000000,,0,0,237303.248611739
0,0,Total - All Industries,,,18,000,00000,Indiana,2028,000000,,0,0,3450416.962608496
0,0,Total - All Industries,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2021,000000,,0,0,1061320.4028270917
0,0,Total - All Industries,,,00,000,29020,Kokomo MSA,2019,000000,,0,0,40089.843831325285
0,0,Total - All Industries,,,00,000,29200,Lafayette-West Lafayette MSA,2019,000000,,0,0,106176.60005197857
0,0,Total - All Industries,,,00,000,45460,Terre Haute MSA,2026,000000,,0,0,68465.30325634682
0,0,Total - All Industries,,,0,000,00000,United States,2028,000000,,0,0,170674444.46960565
