sector_id,sector_name,statefips,countyfips,year,own,disc,naics,repunits,empl,wages
3,525 - Funds and Trusts,39,000,2022,0,0,525110,53.0,141.33,12918322.0
3,525 - Funds and Trusts,48,000,2022,0,0,525120,25.0,120.33,21629586.0
3,525 - Funds and Trusts,37,000,2023,0,0,525990,66.0,336.08,40786585.0
3,525 - Funds and Trusts,30,000,2023,0,0,525910,5.0,3.0,740862.0
3,524 - Insurance,37,000,2018,0,0,524127,120.0,1262.41,149032284.0
3,524 - Insurance,54,000,2022,0,0,524127,19.0,61.83,3806691.0
2,522 - Credit Intermediation,46,000,2023,0,0,522220,24.0,48.25,5007364.0
3,524 - Insurance,18,000,2024,0,0,524113,96.0,5308.0,630066003.0
2,522 - Credit Intermediation,56,000,2020,0,0,522292,28.0,146.83,22182412.0
3,523 - Securities and Investments,16,000,2021,0,0,523210,4.0,3.0,213565.0
3,525 - Funds and Trusts,20,000,2021,0,1,525190,1.0,0.0,0.0
3,525 - Funds and Trusts,12,000,2024,0,0,525910,256.0,578.5,203118416.0
3,523 - Securities and Investments,12,000,2023,0,0,523150,3173.0,29128.75,7108275714.0
3,524 - Insurance,35,000,2018,0,0,524298,55.0,133.41,7876952.0
3,524 - Insurance,35,000,2019,0,0,524291,59.0,204.08,14593297.0
3,524 - Insurance,17,000,2019,0,0,524210,6100.0,33941.08,2930847608.0
3,524 - Insurance,24,000,2023,0,0,524128,49.0,260.75,27911871.0
3,524 - Insurance,49,000,2024,0,0,524113,89.0,801.41,89424972.0
3,524 - Insurance,49,000,2023,0,0,524298,169.0,1535.83,110360526.0
2,522 - Credit Intermediation,09,000,2018,0,0,522292,147.0,1114.75,124198968.0
1,521 - Central Bank,42,000,2020,0,1,521110,12.0,0.0,0.0
2,522 - Credit Intermediation,22,000,2021,0,0,522220,85.0,357.25,28386843.0
3,523 - Securities and Investments,39,000,2019,0,0,523210,12.0,11.16,954358.0
3,525 - Funds and Trusts,02,000,2018,0,1,525990,3.0,0.0,0.0
3,524 - Insurance,39,000,2018,0,1,524126,431.0,40139.75,3619816125.0
3,523 - Securities and Investments,32,000,2018,0,0,523991,58.0,392.08,41370783.0
3,525 - Funds and Trusts,20,000,2018,0,1,525190,1.0,0.0,0.0
2,522 - Credit Intermediation,16,000,2018,0,0,522110,493.0,6712.83,371514708.0
3,524 - Insurance,45,000,2022,0,0,524114,148.0,10852.0,763052059.0
3,524 - Insurance,08,000,2024,0,0,524113,59.0,888.0,152026358.0
2,522 - Credit Intermediation,29,000,2019,0,0,522320,100.0,979.08,79526520.0
3,523 - Securities and Investments,34,000,2021,0,0,523991,38.0,362.83,53038883.0
3,525 - Funds and Trusts,26,000,2018,0,1,525190,20.0,42.33,6299041.0
2,522 - Credit Intermediation,15,000,2023,0,0,522110,160.0,2865.5,253798554.0
3,524 - Insurance,15,000,2022,0,0,524210,453.0,1775.58,149272187.0
2,522 - Credit Intermediation,0 ,000,2024,0,1,522310,17367.0,83394.66,9573018034.0
3,525 - Funds and Trusts,56,000,2018,0,1,525190,1.0,0.0,0.0
2,522 - Credit Intermediation,50,000,2019,0,0,522292,18.0,92.0,9141789.0
2,522 - Credit Intermediation,50,000,2020,0,1,522320,8.0,0.0,0.0
3,524 - Insurance,12,000,2019,0,0,524127,592.0,4941.08,375822344.0
2,522 - Credit Intermediation,40,000,2018,0,0,522130,216.0,3212.5,141162363.0
2,522 - Credit Intermediation,40,000,2020,0,0,522310,15.0,49.5,5286891.0
3,524 - Insurance,53,000,2023,0,0,524210,2735.0,17313.58,1909463647.0
3,523 - Securities and Investments,56,000,2020,0,0,523991,23.0,53.58,3631697.0
3,525 - Funds and Trusts,31,000,2018,0,0,525920,12.0,7.0,685773.0
3,523 - Securities and Investments,44,000,2023,0,1,523991,11.0,0.0,0.0
3,525 - Funds and Trusts,11,000,2020,0,1,525120,1.0,0.0,0.0
3,525 - Funds and Trusts,31,000,2021,0,1,525110,2.0,0.0,0.0
3,523 - Securities and Investments,21,000,2023,0,0,523999,78.0,521.5,43066086.0
3,523 - Securities and Investments,44,000,2022,0,0,523910,23.0,102.25,28472420.0
2,522 - Credit Intermediation,25,000,2023,0,0,522320,185.0,1394.41,277479710.0
3,523 - Securities and Investments,31,000,2023,0,0,523999,17.0,187.66,18215046.0
3,525 - Funds and Trusts,06,000,2018,0,0,525990,332.0,1216.91,183882380.0
2,522 - Credit Intermediation,51,000,2018,0,0,522220,157.0,1204.25,84472022.0
2,522 - Credit Intermediation,08,000,2023,0,0,522291,157.0,582.91,98836749.0
3,524 - Insurance,09,000,2018,0,0,524126,118.0,11212.5,1816804133.0
2,522 - Credit Intermediation,29,000,2023,0,0,522310,331.0,1413.08,129400221.0
3,525 - Funds and Trusts,17,000,2019,0,1,525190,3.0,0.0,0.0
3,523 - Securities and Investments,36,000,2021,0,0,523991,74.0,1002.0,274903433.0
3,524 - Insurance,16,000,2023,0,0,524127,123.0,1066.33,77799325.0
3,525 - Funds and Trusts,48,000,2019,0,0,525990,175.0,654.91,122710068.0
2,522 - Credit Intermediation,26,000,2022,0,0,522291,125.0,534.91,45756271.0
3,524 - Insurance,02,000,2023,0,1,524113,13.0,0.0,0.0
3,524 - Insurance,54,000,2018,0,0,524298,59.0,635.0,36094818.0
3,525 - Funds and Trusts,46,000,2023,0,0,525920,19.0,55.58,5739728.0
3,523 - Securities and Investments,16,000,2024,0,0,523210,14.0,6.41,679308.0
2,522 - Credit Intermediation,56,000,2021,0,0,522310,45.0,102.08,14779783.0
2,522 - Credit Intermediation,56,000,2022,0,0,522292,47.0,224.33,24025802.0
3,524 - Insurance,11,000,2019,0,0,524292,21.0,495.0,51664197.0
2,522 - Credit Intermediation,56,000,2020,0,0,522390,8.0,14.66,396939.0
2,522 - Credit Intermediation,56,000,2019,0,0,522320,12.0,19.83,1358765.0
3,524 - Insurance,11,000,2018,0,0,524128,1.0,1939.75,350801855.0
3,525 - Funds and Trusts,53,000,2018,0,0,525910,4.0,4.0,970704.0
3,525 - Funds and Trusts,36,000,2018,0,0,525920,161.0,165.25,34211213.0
3,523 - Securities and Investments,45,000,2022,0,0,523150,721.0,2653.5,516221465.0
2,522 - Credit Intermediation,25,000,2018,0,1,522210,16.0,0.0,0.0
3,524 - Insurance,18,000,2020,0,0,524130,18.0,243.66,33326415.0
3,524 - Insurance,23,000,2021,0,0,524291,55.0,230.66,16176857.0
2,522 - Credit Intermediation,30,000,2019,0,0,522390,15.0,65.25,3529674.0
3,523 - Securities and Investments,17,000,2020,0,0,523991,80.0,1236.16,207090671.0
3,524 - Insurance,12,000,2024,0,0,524291,1144.0,7268.16,646951139.0
3,524 - Insurance,34,000,2020,0,1,524113,104.0,5810.33,980056495.0
3,523 - Securities and Investments,17,000,2020,0,0,523999,316.0,2241.08,431748922.0
3,523 - Securities and Investments,41,000,2022,0,1,523940,1094.0,4019.75,573585311.0
2,522 - Credit Intermediation,49,000,2018,0,0,522320,121.0,1432.5,114704904.0
2,522 - Credit Intermediation,28,000,2019,0,1,522210,1.0,0.0,0.0
3,523 - Securities and Investments,41,000,2020,0,0,523999,14.0,21.16,4658795.0
2,522 - Credit Intermediation,34,000,2024,0,0,522110,2174.0,43524.16,6982557783.0
3,524 - Insurance,10,000,2024,0,0,524128,10.0,55.91,14322694.0
3,524 - Insurance,29,000,2019,0,0,524210,3709.0,19321.83,1383340216.0
3,524 - Insurance,35,000,2023,0,0,524298,52.0,204.75,14844134.0
2,522 - Credit Intermediation,02,000,2022,0,1,522320,11.0,0.0,0.0
2,522 - Credit Intermediation,33,000,2020,0,0,522291,33.0,275.91,19320644.0
3,524 - Insurance,36,000,2021,0,0,524291,326.0,2272.0,280336194.0
3,524 - Insurance,48,000,2018,0,0,524128,65.0,1475.33,157752812.0
3,525 - Funds and Trusts,09,000,2018,0,1,525920,46.0,0.0,0.0
3,524 - Insurance,41,000,2024,0,0,524113,50.0,326.41,42009461.0
3,525 - Funds and Trusts,37,000,2018,0,1,525910,1.0,0.0,0.0
2,522 - Credit Intermediation,36,000,2023,0,0,522320,708.0,13049.41,3265361218.0
3,523 - Securities and Investments,19,000,2023,0,0,523150,493.0,2604.91,323812267.0
3,523 - Securities and Investments,45,000,2024,0,0,523160,60.0,116.08,24721236.0
3,525 - Funds and Trusts,08,000,2019,0,0,525990,30.0,131.16,25323031.0
2,522 - Credit Intermediation,25,000,2019,0,0,522320,108.0,1335.16,206760771.0
3,523 - Securities and Investments,45,000,2023,0,0,523999,350.0,493.5,70600535.0
3,525 - Funds and Trusts,16,000,2023,0,0,525110,9.0,6.91,1208531.0
2,522 - Credit Intermediation,46,000,2018,0,0,522320,35.0,3636.33,186731763.0
2,522 - Credit Intermediation,20,000,2022,0,0,522390,67.0,229.33,11831189.0
2,522 - Credit Intermediation,39,000,2018,0,1,522220,181.0,0.0,0.0
2,522 - Credit Intermediation,72,000,2022,0,0,522299,86.0,532.66,24074776.0
2,522 - Credit Intermediation,20,000,2020,0,1,522291,97.0,908.16,59293554.0
3,524 - Insurance,10,000,2023,0,0,524114,38.0,1106.25,97643583.0
3,524 - Insurance,38,000,2022,0,0,524210,697.0,2391.66,181169950.0
2,522 - Credit Intermediation,23,000,2024,0,0,522292,67.0,310.5,35325976.0
3,525 - Funds and Trusts,35,000,2021,0,0,525910,3.0,5.08,791318.0
3,524 - Insurance,05,000,2019,0,0,524130,8.0,34.58,1944052.0
3,524 - Insurance,05,000,2020,0,0,524128,19.0,175.58,15195599.0
3,523 - Securities and Investments,26,000,2023,0,0,523210,34.0,23.58,7034725.0
2,522 - Credit Intermediation,19,000,2022,0,0,522310,128.0,775.5,89856241.0
3,524 - Insurance,32,000,2020,0,0,524128,8.0,14.0,1277563.0
3,523 - Securities and Investments,49,000,2019,0,0,523991,33.0,57.58,3893067.0
3,524 - Insurance,04,000,2020,0,0,524126,267.0,12173.58,886997577.0
3,523 - Securities and Investments,06,000,2019,0,1,523910,1056.0,5908.75,1680736478.0
3,524 - Insurance,45,000,2021,0,0,524127,47.0,220.66,23470543.0
3,525 - Funds and Trusts,17,000,2023,0,0,525990,174.0,826.25,169594526.0
3,524 - Insurance,28,000,2023,0,1,524127,20.0,0.0,0.0
3,525 - Funds and Trusts,26,000,2019,0,1,525190,24.0,38.66,6904728.0
3,524 - Insurance,15,000,2023,0,0,524210,480.0,1836.83,158194250.0
3,524 - Insurance,55,000,2022,0,0,524210,3083.0,15016.0,1181628148.0
3,524 - Insurance,28,000,2021,0,0,524291,105.0,583.75,48717897.0
3,525 - Funds and Trusts,28,000,2023,0,0,525990,15.0,13.75,1786505.0
3,524 - Insurance,04,000,2024,0,0,524127,178.0,2184.5,258787111.0
2,522 - Credit Intermediation,08,000,2020,0,0,522110,1443.0,19594.58,1697196572.0
3,523 - Securities and Investments,24,000,2024,0,0,523910,76.0,343.5,85289600.0
3,525 - Funds and Trusts,17,000,2019,0,1,525120,16.0,0.0,0.0
2,522 - Credit Intermediation,21,000,2018,0,0,522310,81.0,281.83,20066682.0
3,524 - Insurance,09,000,2019,0,0,524210,1810.0,9865.25,1061574665.0
3,524 - Insurance,42,000,2019,0,0,524130,34.0,412.41,75598136.0
2,522 - Credit Intermediation,26,000,2023,0,0,522390,260.0,990.08,71209787.0
2,522 - Credit Intermediation,46,000,2023,0,0,522299,40.0,283.0,15903309.0
3,525 - Funds and Trusts,53,000,2019,0,1,525990,23.0,0.0,0.0
3,524 - Insurance,11,000,2024,0,0,524114,46.0,552.5,104670509.0
3,524 - Insurance,37,000,2019,0,0,524210,4368.0,24726.75,1914899614.0
3,524 - Insurance,20,000,2019,0,0,524127,50.0,484.83,29709022.0
3,523 - Securities and Investments,38,000,2022,0,0,523150,162.0,516.83,91437076.0
3,524 - Insurance,0 ,000,2021,0,0,524292,7911.0,210425.91,17711095536.0
2,522 - Credit Intermediation,53,000,2023,0,1,522291,104.0,720.58,146960574.0
3,524 - Insurance,51,000,2024,0,0,524130,31.0,75.91,10749672.0
3,525 - Funds and Trusts,44,000,2024,0,0,525120,7.0,13.5,1013316.0
2,522 - Credit Intermediation,05,000,2020,0,0,522110,1268.0,15076.0,962601800.0
3,525 - Funds and Trusts,0 ,000,2021,0,1,525990,2474.0,7465.33,1603279656.0
2,522 - Credit Intermediation,44,000,2019,0,1,522210,1.0,0.0,0.0
3,524 - Insurance,10,000,2020,0,0,524126,46.0,936.41,102889328.0
1,521 - Central Bank,0 ,000,2019,0,0,521110,476.0,20055.91,2576792349.0
2,522 - Credit Intermediation,20,000,2018,0,0,522320,51.0,1072.91,110300878.0
3,524 - Insurance,10,000,2021,0,0,524210,448.0,2374.75,215488241.0
2,522 - Credit Intermediation,02,000,2018,0,1,522210,0.0,0.0,0.0
3,524 - Insurance,27,000,2020,0,0,524291,79.0,395.75,37530866.0
3,524 - Insurance,44,000,2024,0,0,524210,541.0,3340.25,331589595.0
2,522 - Credit Intermediation,33,000,2020,0,0,522110,289.0,2579.5,207982656.0
3,524 - Insurance,48,000,2020,0,0,524127,754.0,9158.83,913866131.0
3,525 - Funds and Trusts,09,000,2018,0,1,525120,0.0,0.0,0.0
3,523 - Securities and Investments,26,000,2023,0,0,523999,342.0,750.41,96199613.0
2,522 - Credit Intermediation,34,000,2018,0,1,522130,175.0,0.0,0.0
3,524 - Insurance,39,000,2018,0,0,524130,28.0,215.0,21459792.0
2,522 - Credit Intermediation,19,000,2023,0,0,522130,335.0,3856.16,244364986.0
2,522 - Credit Intermediation,24,000,2024,0,0,522180,89.0,830.58,84445285.0
2,522 - Credit Intermediation,24,000,2024,0,0,522299,163.0,1233.91,150726097.0
3,524 - Insurance,04,000,2018,0,0,524127,144.0,2719.5,247207626.0
2,522 - Credit Intermediation,22,000,2023,0,0,522180,95.0,904.08,69018332.0
3,523 - Securities and Investments,49,000,2022,0,0,523160,39.0,432.91,77052977.0
3,524 - Insurance,17,000,2021,0,0,524298,415.0,8401.5,767049884.0
3,524 - Insurance,17,000,2022,0,0,524126,700.0,33820.41,4325068396.0
2,522 - Credit Intermediation,24,000,2019,0,0,522110,1524.0,16414.33,1344129817.0
3,523 - Securities and Investments,06,000,2018,0,1,523910,958.0,5517.83,1459034582.0
3,524 - Insurance,42,000,2018,0,0,524127,142.0,1806.16,137611116.0
3,524 - Insurance,32,000,2021,0,0,524291,131.0,1002.16,85047133.0
2,522 - Credit Intermediation,48,000,2022,0,1,522130,1480.0,26997.5,1827999229.0
3,523 - Securities and Investments,13,000,2020,0,0,523910,181.0,590.58,96564498.0
3,524 - Insurance,29,000,2023,0,0,524130,31.0,1802.25,337635108.0
3,524 - Insurance,33,000,2018,0,0,524114,20.0,1805.33,157279037.0
3,524 - Insurance,50,000,2020,0,0,524130,5.0,3.66,1179501.0
2,522 - Credit Intermediation,48,000,2021,0,1,522291,2287.0,16400.16,1310195001.0
3,523 - Securities and Investments,34,000,2020,0,1,523210,5.0,0.0,0.0
3,524 - Insurance,02,000,2020,0,0,524126,23.0,263.75,21845790.0
2,522 - Credit Intermediation,29,000,2019,0,0,522390,89.0,1757.91,79172267.0
3,524 - Insurance,08,000,2019,0,0,524298,156.0,775.83,66627440.0
3,525 - Funds and Trusts,38,000,2023,0,1,525190,1.0,0.0,0.0
2,522 - Credit Intermediation,15,000,2022,0,0,522110,165.0,2724.83,241086965.0
3,524 - Insurance,51,000,2021,0,0,524210,3274.0,19542.41,1670394801.0
3,524 - Insurance,51,000,2020,0,0,524128,35.0,115.83,11007463.0
3,525 - Funds and Trusts,49,000,2021,0,0,525120,13.0,172.16,13651350.0
2,522 - Credit Intermediation,50,000,2024,0,0,522292,25.0,80.58,10641737.0
3,524 - Insurance,30,000,2024,0,0,524130,6.0,8.33,748564.0
3,523 - Securities and Investments,53,000,2022,0,0,523210,6.0,14.58,2940010.0
3,525 - Funds and Trusts,22,000,2024,0,1,525990,24.0,0.0,0.0
3,523 - Securities and Investments,22,000,2019,0,0,523910,68.0,213.66,16745597.0
3,523 - Securities and Investments,48,000,2022,0,0,523150,3258.0,34960.25,6925793117.0
3,525 - Funds and Trusts,26,000,2022,0,1,525110,35.0,85.5,6351683.0
3,524 - Insurance,06,000,2021,0,1,524114,479.0,29153.58,3439270234.0
2,522 - Credit Intermediation,05,000,2018,0,1,522291,18.0,0.0,0.0
2,522 - Credit Intermediation,05,000,2019,0,0,522220,66.0,177.0,13757255.0
2,522 - Credit Intermediation,06,000,2024,0,0,522310,2799.0,11099.16,1270002273.0
3,524 - Insurance,37,000,2022,0,0,524127,156.0,1962.25,249330014.0
3,525 - Funds and Trusts,54,000,2023,0,1,525910,2.0,0.0,0.0
2,522 - Credit Intermediation,78,000,2020,0,1,522292,5.0,3.41,309785.0
3,525 - Funds and Trusts,27,000,2022,0,0,525990,88.0,114.91,17846948.0
3,525 - Funds and Trusts,54,000,2023,0,0,525920,53.0,22.5,2028503.0
1,521 - Central Bank,17,000,2020,0,0,521110,19.0,1459.0,202122993.0
2,522 - Credit Intermediation,06,000,2021,0,0,522292,2424.0,38489.0,6144380806.0
3,524 - Insurance,53,000,2018,0,0,524114,68.0,6651.25,556432019.0
2,522 - Credit Intermediation,47,000,2024,0,0,522310,366.0,1945.0,177943301.0
2,522 - Credit Intermediation,50,000,2021,0,1,522320,9.0,0.0,0.0
3,524 - Insurance,09,000,2021,0,1,524128,12.0,20.66,2872623.0
3,525 - Funds and Trusts,29,000,2019,0,1,525990,18.0,0.0,0.0
3,525 - Funds and Trusts,55,000,2022,0,1,525120,0.0,0.0,0.0
1,521 - Central Bank,10,000,2019,0,1,521110,1.0,0.0,0.0
3,523 - Securities and Investments,56,000,2022,0,0,523999,13.0,26.58,2696213.0
3,525 - Funds and Trusts,41,000,2020,0,1,525920,29.0,0.0,0.0
3,524 - Insurance,38,000,2019,0,0,524114,19.0,1673.41,117809498.0
3,524 - Insurance,22,000,2021,0,1,524114,57.0,1524.41,126271747.0
2,522 - Credit Intermediation,48,000,2021,0,0,522320,499.0,9970.83,1365808577.0
3,524 - Insurance,42,000,2020,0,0,524298,404.0,6201.33,565539743.0
3,525 - Funds and Trusts,53,000,2023,0,0,525920,96.0,128.83,20996976.0
3,524 - Insurance,36,000,2024,0,0,524291,344.0,2529.75,281343267.0
3,524 - Insurance,05,000,2022,0,0,524298,105.0,832.16,66010524.0
3,524 - Insurance,51,000,2019,0,0,524292,133.0,2641.41,296305908.0
3,523 - Securities and Investments,04,000,2018,0,0,523910,76.0,169.0,17133229.0
3,524 - Insurance,10,000,2019,0,0,524292,27.0,364.41,24625065.0
3,524 - Insurance,39,000,2024,0,0,524298,290.0,2965.33,240656094.0
3,524 - Insurance,27,000,2018,0,0,524292,118.0,4592.83,338976707.0
3,524 - Insurance,31,000,2021,0,0,524113,44.0,4068.66,320489040.0
3,524 - Insurance,78,000,2023,0,0,524291,6.0,11.0,795761.0
2,522 - Credit Intermediation,06,000,2019,0,0,522220,480.0,9411.58,998439042.0
2,522 - Credit Intermediation,18,000,2023,0,0,522110,1818.0,19717.83,1467098374.0
3,523 - Securities and Investments,05,000,2020,0,0,523999,5.0,17.16,831445.0
3,524 - Insurance,40,000,2019,0,0,524114,32.0,1901.58,129880516.0
2,522 - Credit Intermediation,33,000,2023,0,0,522180,136.0,1416.83,114353804.0
3,523 - Securities and Investments,31,000,2023,0,0,523910,14.0,76.91,5084915.0
3,523 - Securities and Investments,54,000,2023,0,1,523210,1.0,0.0,0.0
2,522 - Credit Intermediation,50,000,2018,0,1,522130,72.0,0.0,0.0
3,524 - Insurance,53,000,2020,0,1,524126,209.0,6150.58,550558650.0
3,525 - Funds and Trusts,56,000,2023,0,0,525920,22.0,33.41,4533226.0
3,524 - Insurance,0 ,000,2022,0,1,524113,5264.0,232485.58,28361137030.0
2,522 - Credit Intermediation,53,000,2024,0,0,522320,135.0,1852.08,469306875.0
2,522 - Credit Intermediation,32,000,2018,0,1,522310,206.0,1309.83,142504577.0
2,522 - Credit Intermediation,53,000,2022,0,0,522390,86.0,447.0,48554658.0
3,523 - Securities and Investments,04,000,2023,0,0,523999,94.0,155.75,23806669.0
3,524 - Insurance,26,000,2019,0,0,524114,114.0,13170.75,1140396634.0
2,522 - Credit Intermediation,05,000,2018,0,0,522292,143.0,812.25,69481378.0
3,524 - Insurance,37,000,2021,0,1,524130,35.0,0.0,0.0
2,522 - Credit Intermediation,01,000,2019,0,0,522390,58.0,277.66,20726415.0
3,525 - Funds and Trusts,0 ,000,2022,0,1,525120,633.0,4202.75,367821125.0
3,525 - Funds and Trusts,54,000,2020,0,0,525110,4.0,6.0,545876.0
3,524 - Insurance,01,000,2024,0,0,524126,234.0,3650.16,341686491.0
2,522 - Credit Intermediation,54,000,2022,0,0,522390,11.0,54.08,3838411.0
3,524 - Insurance,01,000,2023,0,0,524291,171.0,2120.5,298888723.0
3,525 - Funds and Trusts,10,000,2020,0,1,525920,45.0,0.0,0.0
2,522 - Credit Intermediation,11,000,2023,0,0,522110,223.0,3128.33,595546655.0
2,522 - Credit Intermediation,17,000,2019,0,0,522210,25.0,3684.0,487661658.0
3,524 - Insurance,40,000,2023,0,0,524114,77.0,2434.16,177684044.0
3,523 - Securities and Investments,51,000,2022,0,0,523210,15.0,123.25,23256638.0
3,524 - Insurance,31,000,2022,0,0,524292,76.0,1279.75,104038058.0
2,522 - Credit Intermediation,30,000,2018,0,0,522320,25.0,120.91,8535691.0
3,523 - Securities and Investments,51,000,2020,0,0,523910,69.0,299.25,60761227.0
2,522 - Credit Intermediation,12,000,2019,0,1,522310,1070.0,6613.91,667754853.0
3,525 - Funds and Trusts,02,000,2024,0,1,525110,4.0,0.0,0.0
2,522 - Credit Intermediation,20,000,2023,0,0,522180,127.0,1410.91,93954192.0
2,522 - Credit Intermediation,46,000,2021,0,0,522310,28.0,65.0,7650636.0
3,525 - Funds and Trusts,48,000,2024,0,1,525910,86.0,0.0,0.0
3,524 - Insurance,02,000,2022,0,1,524130,2.0,0.0,0.0
3,523 - Securities and Investments,10,000,2018,0,0,523991,33.0,406.16,45175729.0
3,525 - Funds and Trusts,20,000,2024,0,1,525190,2.0,0.0,0.0
3,523 - Securities and Investments,46,000,2019,0,1,523999,2.0,0.0,0.0
2,522 - Credit Intermediation,17,000,2023,0,0,522180,170.0,2978.08,229290400.0
3,525 - Funds and Trusts,36,000,2020,0,0,525110,51.0,199.16,57993903.0
2,522 - Credit Intermediation,48,000,2020,0,1,522291,2254.0,16442.0,1193267883.0
3,525 - Funds and Trusts,53,000,2019,0,1,525910,4.0,0.0,0.0
1,521 - Central Bank,51,000,2021,0,1,521110,14.0,0.0,0.0
3,524 - Insurance,35,000,2019,0,1,524292,55.0,588.91,33447773.0
2,522 - Credit Intermediation,02,000,2021,0,0,522310,13.0,82.91,11092519.0
3,525 - Funds and Trusts,51,000,2022,0,0,525990,92.0,193.25,44850521.0
3,524 - Insurance,47,000,2020,0,0,524291,133.0,963.66,76884217.0
3,525 - Funds and Trusts,15,000,2023,0,1,525990,12.0,0.0,0.0
2,522 - Credit Intermediation,33,000,2024,0,1,522220,42.0,0.0,0.0
2,522 - Credit Intermediation,33,000,2023,0,0,522110,303.0,2674.75,251697932.0
3,523 - Securities and Investments,09,000,2023,0,0,523910,311.0,582.41,262261835.0
3,523 - Securities and Investments,47,000,2024,0,0,523991,78.0,574.91,92084073.0
3,524 - Insurance,29,000,2022,0,1,524127,152.0,0.0,0.0
3,524 - Insurance,50,000,2018,0,1,524130,2.0,0.0,0.0
3,525 - Funds and Trusts,26,000,2019,0,0,525990,174.0,310.83,42983872.0
3,524 - Insurance,55,000,2023,0,0,524128,24.0,247.91,27517622.0
3,523 - Securities and Investments,34,000,2022,0,0,523210,12.0,320.08,78037011.0
3,524 - Insurance,26,000,2022,0,0,524291,145.0,1387.16,112655535.0
3,523 - Securities and Investments,19,000,2023,0,0,523991,14.0,79.58,6267217.0
1,521 - Central Bank,30,000,2022,0,1,521110,4.0,0.0,0.0
2,522 - Credit Intermediation,19,000,2019,0,0,522390,85.0,346.41,19879456.0
2,522 - Credit Intermediation,0 ,000,2022,0,1,522130,18714.0,294575.58,19885088637.0
3,524 - Insurance,21,000,2024,0,1,524113,65.0,629.08,82104422.0
2,522 - Credit Intermediation,17,000,2021,0,0,522310,435.0,8401.58,990795485.0
2,522 - Credit Intermediation,31,000,2023,0,0,522310,107.0,169.08,14513311.0
3,525 - Funds and Trusts,04,000,2024,0,1,525190,3.0,0.0,0.0
3,524 - Insurance,16,000,2020,0,0,524114,80.0,2734.83,204447514.0
2,522 - Credit Intermediation,35,000,2021,0,1,522220,52.0,0.0,0.0
3,524 - Insurance,42,000,2023,0,0,524128,97.0,1255.33,130975267.0
2,522 - Credit Intermediation,08,000,2019,0,0,522320,161.0,4621.91,489037854.0
2,522 - Credit Intermediation,35,000,2018,0,0,522310,66.0,211.08,14226788.0
3,524 - Insurance,25,000,2021,0,1,524114,103.0,13998.5,1230722387.0
2,522 - Credit Intermediation,10,000,2024,0,0,522110,262.0,6321.25,832907816.0
2,522 - Credit Intermediation,45,000,2024,0,0,522180,113.0,971.66,89399072.0
