cicp_initiative,display_level,sector,sector_name,Year,statefips,metrofips,geo_area,entry_level_ed,avg_median_wage
Finance,1,4,    524 - Insurance,2021,00,17140,Cincinnati MSA,"Some college, no degree",42540.359187734575
Finance,1,4,    524 - Insurance,2023,00,17140,Cincinnati MSA,Associate's degree,59688.352518129745
Finance,1,3,    523 - Securities and Investments,2022,00,31140,Louisville/Jefferson County MSA,No formal educational credential,28938.605052205337
Finance,1,4,    524 - Insurance,2022,0,00000,United States,Doctoral or professional degree,137176.65810572825
Finance,1,5,    525 - Funds and Trusts,2022,0,00000,United States,"Some college, no degree",47593.19585417459
Finance,1,3,    523 - Securities and Investments,2024,0,00000,United States,Master's degree,111336.31951842755
Finance,1,3,    523 - Securities and Investments,2019,00,17140,Cincinnati MSA,High school diploma or equivalent,43879.66886077708
Finance,1,4,    524 - Insurance,2024,00,17140,Cincinnati MSA,"Some college, no degree",49943.42109648303
Finance,1,2,    522 - Credit Intermediation,2019,00,33140,Michigan City-La Porte MSA,Associate's degree,61268.2766551
Finance,1,4,    524 - Insurance,2023,00,43780,South Bend-Mishawaka MSA,Associate's degree,54485.229737008725
Finance,1,5,    525 - Funds and Trusts,2021,00,14020,Bloomington MSA,High school diploma or equivalent,53714.76182587055
Finance,1,3,    523 - Securities and Investments,2024,00,14020,Bloomington MSA,High school diploma or equivalent,41983.497662500755
Finance,1,4,    524 - Insurance,2024,00,14020,Bloomington MSA,Postsecondary nondegree award,69795.4633305147
Finance,1,5,    525 - Funds and Trusts,2023,00,16980,Chicago-Naperville-Elgin MSA,Associate's degree,65553.71868879315
Finance,1,3,    523 - Securities and Investments,2023,00,17140,Cincinnati MSA,High school diploma or equivalent,49022.5530261472
Finance,1,3,    523 - Securities and Investments,2020,00,23060,Fort Wayne MSA,No formal educational credential,23366.7583898
Finance,1,3,    523 - Securities and Investments,2019,00,29200,Lafayette-West Lafayette MSA,Doctoral or professional degree,68615.8514737
Finance,1,1,    521 - Central Bank,2024,0,00000,United States,No formal educational credential,32676.8
Finance,1,5,    525 - Funds and Trusts,2023,00,14020,Bloomington MSA,Bachelor's degree,84281.93595517901
Finance,1,2,    522 - Credit Intermediation,2021,00,21780,Evansville MSA,Doctoral or professional degree,93732.7110901
Finance,1,4,    524 - Insurance,2024,00,21780,Evansville MSA,Master's degree,61069.79526042679
Finance,1,2,    522 - Credit Intermediation,2023,00,29200,Lafayette-West Lafayette MSA,Associate's degree,55854.60374240189
Finance,1,4,    524 - Insurance,2020,00,45460,Terre Haute MSA,Bachelor's degree,73386.90852859564
Finance,1,1,    521 - Central Bank,2021,0,00000,United States,Postsecondary nondegree award,60361.6
Finance,1,2,    522 - Credit Intermediation,2019,00,26900,Indianapolis-Carmel-Greenwood MSA,High school diploma or equivalent,37502.14177965277
Finance,1,3,    523 - Securities and Investments,2023,00,29020,Kokomo MSA,High school diploma or equivalent,47140.26467228775
Finance,1,3,    523 - Securities and Investments,2020,00,31140,Louisville/Jefferson County MSA,Bachelor's degree,74181.1514563594
Finance,1,2,    522 - Credit Intermediation,2021,00,31140,Louisville/Jefferson County MSA,"Some college, no degree",41482.54435000436
Finance,1,4,    524 - Insurance,2021,00,34620,Muncie MSA,Bachelor's degree,72559.76339493498
Finance,1,4,    524 - Insurance,2020,18,00000,Indiana,Associate's degree,50976.30276018467
Finance,1,4,    524 - Insurance,2024,18,00000,Indiana,Doctoral or professional degree,134405.95108409267
Finance,1,1,    521 - Central Bank,2019,00,16980,Chicago-Naperville-Elgin MSA,Postsecondary nondegree award,55759.8906815471
Finance,1,5,    525 - Funds and Trusts,2021,0,00000,United States,Doctoral or professional degree,120934.14806176565
Finance,1,1,    521 - Central Bank,2021,0,00000,United States,High school diploma or equivalent,43404.22595563382
Finance,1,2,    522 - Credit Intermediation,2020,00,21140,Elkhart-Goshen MSA,Associate's degree,56965.36284075633
Finance,1,4,    524 - Insurance,2021,00,26900,Indianapolis-Carmel-Greenwood MSA,Doctoral or professional degree,115001.7488562836
Finance,1,3,    523 - Securities and Investments,2022,00,31140,Louisville/Jefferson County MSA,Doctoral or professional degree,83893.2633247
Finance,1,3,    523 - Securities and Investments,2024,00,16980,Chicago-Naperville-Elgin MSA,Master's degree,116445.41832111577
Finance,1,2,    522 - Credit Intermediation,2021,00,21140,Elkhart-Goshen MSA,"Some college, no degree",40713.93839111118
Finance,1,4,    524 - Insurance,2020,00,23060,Fort Wayne MSA,Doctoral or professional degree,99261.04511644898
Finance,1,3,    523 - Securities and Investments,2021,00,31140,Louisville/Jefferson County MSA,No formal educational credential,26632.78600716081
Finance,1,2,    522 - Credit Intermediation,2020,0,00000,United States,High school diploma or equivalent,40071.278560939594
Finance,1,5,    525 - Funds and Trusts,2020,00,16980,Chicago-Naperville-Elgin MSA,"Some college, no degree",46689.54166789683
Finance,1,4,    524 - Insurance,2019,00,18020,Columbus MSA,Master's degree,62144.161139649055
Finance,1,4,    524 - Insurance,2020,00,33140,Michigan City-La Porte MSA,Doctoral or professional degree,81880.30385729557
Finance,1,4,    524 - Insurance,2023,00,33140,Michigan City-La Porte MSA,High school diploma or equivalent,47297.1436503042
Finance,1,3,    523 - Securities and Investments,2023,00,18020,Columbus MSA,High school diploma or equivalent,45485.40138986934
Finance,1,4,    524 - Insurance,2019,00,21140,Elkhart-Goshen MSA,Associate's degree,38028.21762691103
Finance,1,2,    522 - Credit Intermediation,2021,00,21140,Elkhart-Goshen MSA,Bachelor's degree,72594.21137878558
Finance,1,5,    525 - Funds and Trusts,2019,00,45460,Terre Haute MSA,"Some college, no degree",36945.1687561
Finance,1,2,    522 - Credit Intermediation,2019,00,16980,Chicago-Naperville-Elgin MSA,High school diploma or equivalent,41608.65738139629
Finance,1,3,    523 - Securities and Investments,2020,00,16980,Chicago-Naperville-Elgin MSA,Associate's degree,58478.75905832506
Finance,1,4,    524 - Insurance,2024,00,29200,Lafayette-West Lafayette MSA,Associate's degree,47638.91557605445
Finance,1,4,    524 - Insurance,2023,00,16980,Chicago-Naperville-Elgin MSA,No formal educational credential,33790.69791780071
Finance,1,4,    524 - Insurance,2024,00,16980,Chicago-Naperville-Elgin MSA,Doctoral or professional degree,164725.51061087873
Finance,1,4,    524 - Insurance,2020,00,23060,Fort Wayne MSA,Postsecondary nondegree award,61772.17203370463
Finance,1,3,    523 - Securities and Investments,2020,00,29020,Kokomo MSA,"Some college, no degree",34340.8
Finance,1,2,    522 - Credit Intermediation,2019,00,29200,Lafayette-West Lafayette MSA,Bachelor's degree,67618.74044063775
Finance,1,4,    524 - Insurance,2020,00,29200,Lafayette-West Lafayette MSA,High school diploma or equivalent,42220.57322665428
Finance,1,5,    525 - Funds and Trusts,2021,00,43780,South Bend-Mishawaka MSA,"Some college, no degree",37918.4
Finance,1,3,    523 - Securities and Investments,2019,18,00000,Indiana,No formal educational credential,26146.03149641616
Finance,1,4,    524 - Insurance,2019,0,00000,United States,"Some college, no degree",45113.644986746745
Finance,1,1,    521 - Central Bank,2024,0,00000,United States,"Some college, no degree",53025.60950354423
Finance,1,5,    525 - Funds and Trusts,2022,00,16980,Chicago-Naperville-Elgin MSA,Bachelor's degree,99847.83384872465
Finance,1,2,    522 - Credit Intermediation,2022,00,26900,Indianapolis-Carmel-Greenwood MSA,High school diploma or equivalent,43946.55386012571
Finance,1,3,    523 - Securities and Investments,2019,00,31140,Louisville/Jefferson County MSA,Associate's degree,49399.704629554304
Finance,1,3,    523 - Securities and Investments,2024,00,31140,Louisville/Jefferson County MSA,Associate's degree,58672.276588764325
Finance,1,3,    523 - Securities and Investments,2022,00,17140,Cincinnati MSA,"Some college, no degree",45263.636115603236
Finance,1,4,    524 - Insurance,2019,00,23060,Fort Wayne MSA,High school diploma or equivalent,48721.581716460096
Finance,1,5,    525 - Funds and Trusts,2021,00,31140,Louisville/Jefferson County MSA,"Some college, no degree",39847.9911031
Finance,1,5,    525 - Funds and Trusts,2022,00,31140,Louisville/Jefferson County MSA,Doctoral or professional degree,83893.2633247
Finance,1,4,    524 - Insurance,2020,00,23060,Fort Wayne MSA,No formal educational credential,24506.05680132798
Finance,1,3,    523 - Securities and Investments,2024,00,26900,Indianapolis-Carmel-Greenwood MSA,No formal educational credential,35743.52239707319
Finance,1,2,    522 - Credit Intermediation,2024,00,29200,Lafayette-West Lafayette MSA,High school diploma or equivalent,44381.25273468961
Finance,1,4,    524 - Insurance,2024,00,33140,Michigan City-La Porte MSA,High school diploma or equivalent,53275.482519808356
Finance,1,3,    523 - Securities and Investments,2021,00,43780,South Bend-Mishawaka MSA,High school diploma or equivalent,40262.501303632496
Finance,1,5,    525 - Funds and Trusts,2020,0,00000,United States,No formal educational credential,29696.175321669965
Finance,1,2,    522 - Credit Intermediation,2019,00,21780,Evansville MSA,High school diploma or equivalent,32136.37874967919
Finance,1,4,    524 - Insurance,2019,00,26900,Indianapolis-Carmel-Greenwood MSA,Postsecondary nondegree award,45614.99768438031
Finance,1,2,    522 - Credit Intermediation,2021,00,26900,Indianapolis-Carmel-Greenwood MSA,"Some college, no degree",42434.66505992592
Finance,1,1,    521 - Central Bank,2023,00,31140,Louisville/Jefferson County MSA,High school diploma or equivalent,34656.41154180983
Finance,1,2,    522 - Credit Intermediation,2023,00,26900,Indianapolis-Carmel-Greenwood MSA,High school diploma or equivalent,44804.967471328935
Finance,1,3,    523 - Securities and Investments,2020,00,45460,Terre Haute MSA,Doctoral or professional degree,76759.1464689
Finance,1,2,    522 - Credit Intermediation,2022,00,21140,Elkhart-Goshen MSA,High school diploma or equivalent,41661.96402224075
Finance,1,2,    522 - Credit Intermediation,2020,00,23060,Fort Wayne MSA,Doctoral or professional degree,97867.5858472
Finance,1,4,    524 - Insurance,2022,00,23060,Fort Wayne MSA,Doctoral or professional degree,107995.37683378233
Finance,1,1,    521 - Central Bank,2024,00,31140,Louisville/Jefferson County MSA,"Some college, no degree",47924.3170753
Finance,1,3,    523 - Securities and Investments,2020,00,43780,South Bend-Mishawaka MSA,Bachelor's degree,76934.05278762068
Finance,1,4,    524 - Insurance,2023,00,21780,Evansville MSA,Master's degree,59358.543631221575
Finance,1,1,    521 - Central Bank,2021,00,26900,Indianapolis-Carmel-Greenwood MSA,Master's degree,92299.5816081
Finance,1,4,    524 - Insurance,2021,00,26900,Indianapolis-Carmel-Greenwood MSA,No formal educational credential,31379.732697513035
Finance,1,4,    524 - Insurance,2023,00,29200,Lafayette-West Lafayette MSA,Postsecondary nondegree award,75309.60646826561
Finance,1,3,    523 - Securities and Investments,2022,00,33140,Michigan City-La Porte MSA,Bachelor's degree,69770.2218741464
Finance,1,3,    523 - Securities and Investments,2024,00,14020,Bloomington MSA,"Some college, no degree",49814.38970497961
Finance,1,2,    522 - Credit Intermediation,2021,00,16980,Chicago-Naperville-Elgin MSA,Postsecondary nondegree award,50280.40190398879
Finance,1,4,    524 - Insurance,2024,00,17140,Cincinnati MSA,No formal educational credential,32521.286486123296
Finance,1,3,    523 - Securities and Investments,2023,00,21140,Elkhart-Goshen MSA,Bachelor's degree,86276.36361132935
Finance,1,3,    523 - Securities and Investments,2020,00,26900,Indianapolis-Carmel-Greenwood MSA,Master's degree,84991.95152178858
Finance,1,4,    524 - Insurance,2024,00,29200,Lafayette-West Lafayette MSA,Postsecondary nondegree award,70767.19874334062
Finance,1,2,    522 - Credit Intermediation,2021,00,31140,Louisville/Jefferson County MSA,Bachelor's degree,72846.0864793837
Finance,1,4,    524 - Insurance,2022,00,33140,Michigan City-La Porte MSA,Bachelor's degree,79151.23570411999
Finance,1,2,    522 - Credit Intermediation,2019,00,34620,Muncie MSA,Doctoral or professional degree,66475.1161547
Finance,1,3,    523 - Securities and Investments,2024,00,45460,Terre Haute MSA,Bachelor's degree,72694.96891246761
Finance,1,4,    524 - Insurance,2021,0,00000,United States,High school diploma or equivalent,48314.866173088296
Finance,1,4,    524 - Insurance,2022,00,23060,Fort Wayne MSA,No formal educational credential,29499.971195652608
Finance,1,4,    524 - Insurance,2019,00,26900,Indianapolis-Carmel-Greenwood MSA,Associate's degree,53187.14791089751
Finance,1,3,    523 - Securities and Investments,2021,00,26900,Indianapolis-Carmel-Greenwood MSA,"Some college, no degree",42548.270220119266
Finance,1,3,    523 - Securities and Investments,2021,00,31140,Louisville/Jefferson County MSA,"Some college, no degree",41538.09982793382
Finance,1,5,    525 - Funds and Trusts,2022,00,43780,South Bend-Mishawaka MSA,No formal educational credential,29695.687738326644
Finance,1,2,    522 - Credit Intermediation,2024,0,00000,United States,Doctoral or professional degree,151153.6
Finance,1,4,    524 - Insurance,2023,00,16980,Chicago-Naperville-Elgin MSA,Doctoral or professional degree,165406.28160770264
Finance,1,2,    522 - Credit Intermediation,2022,00,18020,Columbus MSA,Bachelor's degree,80911.7583156361
Finance,1,5,    525 - Funds and Trusts,2021,00,26900,Indianapolis-Carmel-Greenwood MSA,Doctoral or professional degree,105707.353786
Finance,1,4,    524 - Insurance,2023,00,34620,Muncie MSA,Doctoral or professional degree,64980.34892149956
Finance,1,4,    524 - Insurance,2022,00,43780,South Bend-Mishawaka MSA,Associate's degree,52191.12494005175
Finance,1,5,    525 - Funds and Trusts,2023,18,00000,Indiana,Associate's degree,56581.11438157422
Finance,1,2,    522 - Credit Intermediation,2024,00,14020,Bloomington MSA,Doctoral or professional degree,127617.555751
Finance,1,5,    525 - Funds and Trusts,2020,00,16980,Chicago-Naperville-Elgin MSA,No formal educational credential,31718.982026382837
Finance,1,4,    524 - Insurance,2024,00,18020,Columbus MSA,Bachelor's degree,95601.9192472422
Finance,1,4,    524 - Insurance,2024,00,26900,Indianapolis-Carmel-Greenwood MSA,Master's degree,92583.95636462524
Finance,1,3,    523 - Securities and Investments,2019,18,00000,Indiana,Master's degree,85692.26013503698
Finance,1,3,    523 - Securities and Investments,2022,0,00000,United States,Associate's degree,60331.90554388511
Finance,1,5,    525 - Funds and Trusts,2023,00,16980,Chicago-Naperville-Elgin MSA,No formal educational credential,37446.159063533116
Finance,1,4,    524 - Insurance,2024,00,16980,Chicago-Naperville-Elgin MSA,Bachelor's degree,114465.72966928041
Finance,1,2,    522 - Credit Intermediation,2021,00,29200,Lafayette-West Lafayette MSA,Doctoral or professional degree,81576.1873677
Finance,1,4,    524 - Insurance,2021,00,34620,Muncie MSA,Master's degree,57239.67383692767
Finance,1,2,    522 - Credit Intermediation,2020,00,45460,Terre Haute MSA,Bachelor's degree,63954.17372417572
Finance,1,3,    523 - Securities and Investments,2019,00,23060,Fort Wayne MSA,No formal educational credential,23665.069398
Finance,1,3,    523 - Securities and Investments,2024,00,26900,Indianapolis-Carmel-Greenwood MSA,Master's degree,113738.98542562242
Finance,1,4,    524 - Insurance,2023,00,43780,South Bend-Mishawaka MSA,No formal educational credential,31092.437238008126
Finance,1,2,    522 - Credit Intermediation,2023,18,00000,Indiana,Postsecondary nondegree award,53582.29346709978
Finance,1,2,    522 - Credit Intermediation,2020,00,14020,Bloomington MSA,High school diploma or equivalent,33355.18549367619
