cicp_initiative,sector,sector_name,Year,statefips,metrofips,geo_area,entry_level_ed,jobs
AgriNovus,0,,2028,00,21140,Elkhart-Goshen MSA,Bachelor's degree,176.541241304788
AgriNovus,0,,2028,00,21140,Elkhart-Goshen MSA,Doctoral or professional degree,0.24828775335740003
AgriNovus,0,,2028,00,21140,Elkhart-Goshen MSA,High school diploma or equivalent,1526.0597067898198
AgriNovus,0,,2028,00,21140,Elkhart-Goshen MSA,No formal educational credential,1178.4590297615898
AgriNovus,0,,2028,00,21140,Elkhart-Goshen MSA,Postsecondary nondegree award,72.32117782121131
AgriNovus,0,,2028,00,21140,Elkhart-Goshen MSA,"Some college, no degree",25.28682032822645
AgriNovus,0,,2028,00,21780,Evansville MSA,Associate's degree,33.09621332318724
AgriNovus,0,,2028,00,21780,Evansville MSA,Bachelor's degree,325.69434930286974
AgriNovus,0,,2028,00,21780,Evansville MSA,Doctoral or professional degree,1.9780097661537253
AgriNovus,0,,2028,00,21780,Evansville MSA,High school diploma or equivalent,2727.0753047663193
AgriNovus,0,,2028,00,21780,Evansville MSA,Master's degree,0.0206985516364
AgriNovus,0,,2028,00,21780,Evansville MSA,No formal educational credential,1365.3984536947896
AgriNovus,0,,2028,00,21780,Evansville MSA,Postsecondary nondegree award,139.39556225560426
AgriNovus,0,,2028,00,21780,Evansville MSA,"Some college, no degree",39.145613872876545
AgriNovus,0,,2028,00,23060,Fort Wayne MSA,Associate's degree,51.665403216587286
AgriNovus,0,,2028,00,23060,Fort Wayne MSA,Bachelor's degree,388.215153824305
AgriNovus,0,,2028,00,23060,Fort Wayne MSA,Doctoral or professional degree,0.4309584082658
AgriNovus,0,,2028,00,23060,Fort Wayne MSA,High school diploma or equivalent,3239.2038005292725
AgriNovus,0,,2028,00,23060,Fort Wayne MSA,No formal educational credential,1631.159888359303
AgriNovus,0,,2028,00,23060,Fort Wayne MSA,Postsecondary nondegree award,184.00972110248426
AgriNovus,0,,2028,00,23060,Fort Wayne MSA,"Some college, no degree",57.11119956909129
AgriNovus,0,,2028,00,26900,Indianapolis-Carmel-Greenwood MSA,Associate's degree,294.12544960876875
AgriNovus,0,,2028,00,26900,Indianapolis-Carmel-Greenwood MSA,Bachelor's degree,2631.5215699536216
AgriNovus,0,,2028,00,26900,Indianapolis-Carmel-Greenwood MSA,Doctoral or professional degree,16.811840388142016
AgriNovus,0,,2028,00,26900,Indianapolis-Carmel-Greenwood MSA,High school diploma or equivalent,13766.632223554849
AgriNovus,0,,2028,00,26900,Indianapolis-Carmel-Greenwood MSA,Master's degree,0.5849606128734598
AgriNovus,0,,2028,00,26900,Indianapolis-Carmel-Greenwood MSA,No formal educational credential,9185.480336789118
AgriNovus,0,,2028,00,26900,Indianapolis-Carmel-Greenwood MSA,Postsecondary nondegree award,1054.346653798178
AgriNovus,0,,2028,00,26900,Indianapolis-Carmel-Greenwood MSA,"Some college, no degree",287.97519449595205
AgriNovus,0,,2028,00,29020,Kokomo MSA,Associate's degree,2.2569510087279396
AgriNovus,0,,2028,00,29020,Kokomo MSA,Bachelor's degree,32.731557454480836
AgriNovus,0,,2028,00,29020,Kokomo MSA,High school diploma or equivalent,421.06968285966343
AgriNovus,0,,2028,00,29020,Kokomo MSA,No formal educational credential,216.3167143398702
AgriNovus,0,,2028,00,29020,Kokomo MSA,Postsecondary nondegree award,20.32529870590398
AgriNovus,0,,2028,00,29020,Kokomo MSA,"Some college, no degree",7.2277482334340695
AgriNovus,0,,2028,00,29200,Lafayette-West Lafayette MSA,Associate's degree,68.78226399639989
AgriNovus,0,,2028,00,29200,Lafayette-West Lafayette MSA,Bachelor's degree,521.9088425516429
AgriNovus,0,,2028,00,29200,Lafayette-West Lafayette MSA,Doctoral or professional degree,1.133927735973982
AgriNovus,0,,2028,00,29200,Lafayette-West Lafayette MSA,High school diploma or equivalent,2510.923332262973
AgriNovus,0,,2028,00,29200,Lafayette-West Lafayette MSA,No formal educational credential,2276.4906696304024
AgriNovus,0,,2028,00,29200,Lafayette-West Lafayette MSA,Postsecondary nondegree award,120.2295966326042
AgriNovus,0,,2028,00,29200,Lafayette-West Lafayette MSA,"Some college, no degree",54.19683258789864
AgriNovus,0,,2028,00,31140,Louisville/Jefferson County MSA,Associate's degree,104.64650264219502
AgriNovus,0,,2028,00,31140,Louisville/Jefferson County MSA,Bachelor's degree,2230.587822702849
AgriNovus,0,,2028,00,31140,Louisville/Jefferson County MSA,Doctoral or professional degree,4.515241847736566
AgriNovus,0,,2028,00,31140,Louisville/Jefferson County MSA,High school diploma or equivalent,12188.647077275873
AgriNovus,0,,2028,00,31140,Louisville/Jefferson County MSA,Master's degree,0.230394318383
AgriNovus,0,,2028,00,31140,Louisville/Jefferson County MSA,No formal educational credential,6935.236220095368
AgriNovus,0,,2028,00,31140,Louisville/Jefferson County MSA,Postsecondary nondegree award,675.6767398874906
AgriNovus,0,,2028,00,31140,Louisville/Jefferson County MSA,"Some college, no degree",275.21417899862996
AgriNovus,0,,2028,00,33140,Michigan City-La Porte MSA,Associate's degree,5.025073438915474
AgriNovus,0,,2028,00,33140,Michigan City-La Porte MSA,Bachelor's degree,115.18654453508366
AgriNovus,0,,2028,00,33140,Michigan City-La Porte MSA,Doctoral or professional degree,0.239736593694434
AgriNovus,0,,2028,00,33140,Michigan City-La Porte MSA,High school diploma or equivalent,1498.8667866059864
AgriNovus,0,,2028,00,33140,Michigan City-La Porte MSA,No formal educational credential,932.408655390441
AgriNovus,0,,2028,00,33140,Michigan City-La Porte MSA,Postsecondary nondegree award,48.66954102308668
AgriNovus,0,,2028,00,33140,Michigan City-La Porte MSA,"Some college, no degree",15.61942284556495
AgriNovus,0,,2028,00,34620,Muncie MSA,Associate's degree,0.5263512485930999
AgriNovus,0,,2028,00,34620,Muncie MSA,Bachelor's degree,28.21645118442358
AgriNovus,0,,2028,00,34620,Muncie MSA,Doctoral or professional degree,0.0544429236876
AgriNovus,0,,2028,00,34620,Muncie MSA,High school diploma or equivalent,328.0247222629682
AgriNovus,0,,2028,00,34620,Muncie MSA,No formal educational credential,192.43631252119278
AgriNovus,0,,2028,00,34620,Muncie MSA,Postsecondary nondegree award,24.231628251970392
AgriNovus,0,,2028,00,34620,Muncie MSA,"Some college, no degree",7.093602010333871
AgriNovus,0,,2028,00,43780,South Bend-Mishawaka MSA,Associate's degree,4.55771259405854
AgriNovus,0,,2028,00,43780,South Bend-Mishawaka MSA,Bachelor's degree,183.13743125100484
AgriNovus,0,,2028,00,43780,South Bend-Mishawaka MSA,Doctoral or professional degree,0.26427676010669404
AgriNovus,0,,2028,00,43780,South Bend-Mishawaka MSA,High school diploma or equivalent,1424.7616095318522
AgriNovus,0,,2028,00,43780,South Bend-Mishawaka MSA,No formal educational credential,931.9466176888889
AgriNovus,0,,2028,00,43780,South Bend-Mishawaka MSA,Postsecondary nondegree award,134.99525637649344
AgriNovus,0,,2028,00,43780,South Bend-Mishawaka MSA,"Some college, no degree",29.59293288834361
AgriNovus,0,,2028,00,45460,Terre Haute MSA,Associate's degree,12.313767131803896
AgriNovus,0,,2028,00,45460,Terre Haute MSA,Bachelor's degree,119.47962260175008
AgriNovus,0,,2028,00,45460,Terre Haute MSA,Doctoral or professional degree,0.3679302213722
AgriNovus,0,,2028,00,45460,Terre Haute MSA,High school diploma or equivalent,942.6700391959831
AgriNovus,0,,2028,00,45460,Terre Haute MSA,No formal educational credential,816.8378461303543
AgriNovus,0,,2028,00,45460,Terre Haute MSA,Postsecondary nondegree award,98.9464512988936
AgriNovus,0,,2028,00,45460,Terre Haute MSA,"Some college, no degree",24.94764794457707
AgriNovus,0,,2028,18,00000,Indiana,Associate's degree,839.7966487015157
AgriNovus,0,,2028,18,00000,Indiana,Bachelor's degree,8788.806950352557
AgriNovus,0,,2028,18,00000,Indiana,Doctoral or professional degree,44.09652442201205
AgriNovus,0,,2028,18,00000,Indiana,High school diploma or equivalent,56821.6470717842
AgriNovus,0,,2028,18,00000,Indiana,Master's degree,1.011144048925988
AgriNovus,0,,2028,18,00000,Indiana,No formal educational credential,40988.78699312334
AgriNovus,0,,2028,18,00000,Indiana,Postsecondary nondegree award,3726.8822653952766
AgriNovus,0,,2028,18,00000,Indiana,"Some college, no degree",1164.4294883848058
AgriNovus,0,,2029,0,00000,United States,Associate's degree,34888.568751043196
AgriNovus,0,,2029,0,00000,United States,Bachelor's degree,501426.01862098515
AgriNovus,0,,2029,0,00000,United States,Doctoral or professional degree,1546.9811702562092
AgriNovus,0,,2029,0,00000,United States,High school diploma or equivalent,2550947.0550562106
AgriNovus,0,,2029,0,00000,United States,Master's degree,279.6147544143422
AgriNovus,0,,2029,0,00000,United States,No formal educational credential,2219373.5461652963
AgriNovus,0,,2029,0,00000,United States,Postsecondary nondegree award,214948.02843356243
AgriNovus,0,,2029,0,00000,United States,"Some college, no degree",62569.9308649967
AgriNovus,0,,2029,00,14020,Bloomington MSA,Associate's degree,7.970876682228772
AgriNovus,0,,2029,00,14020,Bloomington MSA,Bachelor's degree,134.9448942504
AgriNovus,0,,2029,00,14020,Bloomington MSA,Doctoral or professional degree,4.2644294850659445
AgriNovus,0,,2029,00,14020,Bloomington MSA,High school diploma or equivalent,780.2505730785027
AgriNovus,0,,2029,00,14020,Bloomington MSA,Master's degree,0.2687520794368724
AgriNovus,0,,2029,00,14020,Bloomington MSA,No formal educational credential,436.308901251046
AgriNovus,0,,2029,00,14020,Bloomington MSA,Postsecondary nondegree award,78.67052126290072
AgriNovus,0,,2029,00,14020,Bloomington MSA,"Some college, no degree",21.834461948769423
AgriNovus,0,,2029,00,16980,Chicago-Naperville-Elgin MSA,Associate's degree,759.5929305262666
AgriNovus,0,,2029,00,16980,Chicago-Naperville-Elgin MSA,Bachelor's degree,15943.040267283224
AgriNovus,0,,2029,00,16980,Chicago-Naperville-Elgin MSA,Doctoral or professional degree,63.380256506411015
AgriNovus,0,,2029,00,16980,Chicago-Naperville-Elgin MSA,High school diploma or equivalent,72031.9695725319
AgriNovus,0,,2029,00,16980,Chicago-Naperville-Elgin MSA,Master's degree,7.349918904114179
AgriNovus,0,,2029,00,16980,Chicago-Naperville-Elgin MSA,No formal educational credential,45486.775020330075
AgriNovus,0,,2029,00,16980,Chicago-Naperville-Elgin MSA,Postsecondary nondegree award,4606.277026913155
AgriNovus,0,,2029,00,16980,Chicago-Naperville-Elgin MSA,"Some college, no degree",1325.9036192042797
AgriNovus,0,,2029,00,17140,Cincinnati MSA,Associate's degree,322.08909924437836
AgriNovus,0,,2029,00,17140,Cincinnati MSA,Bachelor's degree,3950.234268857214
AgriNovus,0,,2029,00,17140,Cincinnati MSA,Doctoral or professional degree,6.980796321523501
AgriNovus,0,,2029,00,17140,Cincinnati MSA,High school diploma or equivalent,20448.607209211255
AgriNovus,0,,2029,00,17140,Cincinnati MSA,Master's degree,0.19865733674660202
AgriNovus,0,,2029,00,17140,Cincinnati MSA,No formal educational credential,11246.638925544416
AgriNovus,0,,2029,00,17140,Cincinnati MSA,Postsecondary nondegree award,1309.6607958460804
AgriNovus,0,,2029,00,17140,Cincinnati MSA,"Some college, no degree",368.15809332706937
AgriNovus,0,,2029,00,18020,Columbus MSA,Associate's degree,1.8037588656769
AgriNovus,0,,2029,00,18020,Columbus MSA,Bachelor's degree,62.305686264274115
AgriNovus,0,,2029,00,18020,Columbus MSA,Doctoral or professional degree,1.0151478605716
AgriNovus,0,,2029,00,18020,Columbus MSA,High school diploma or equivalent,523.1056041162827
AgriNovus,0,,2029,00,18020,Columbus MSA,No formal educational credential,435.70716430280623
AgriNovus,0,,2029,00,18020,Columbus MSA,Postsecondary nondegree award,36.787422367079735
AgriNovus,0,,2029,00,18020,Columbus MSA,"Some college, no degree",6.612294682150622
AgriNovus,0,,2029,00,21140,Elkhart-Goshen MSA,Associate's degree,21.124302503505234
AgriNovus,0,,2029,00,21140,Elkhart-Goshen MSA,Bachelor's degree,177.08785384296533
AgriNovus,0,,2029,00,21140,Elkhart-Goshen MSA,Doctoral or professional degree,0.21043430246854
AgriNovus,0,,2029,00,21140,Elkhart-Goshen MSA,High school diploma or equivalent,1532.0272784088684
AgriNovus,0,,2029,00,21140,Elkhart-Goshen MSA,No formal educational credential,1188.0992897647063
AgriNovus,0,,2029,00,21140,Elkhart-Goshen MSA,Postsecondary nondegree award,72.44984053414204
AgriNovus,0,,2029,00,21140,Elkhart-Goshen MSA,"Some college, no degree",25.147043392936897
AgriNovus,0,,2029,00,21780,Evansville MSA,Associate's degree,32.89893731011991
AgriNovus,0,,2029,00,21780,Evansville MSA,Bachelor's degree,325.36367122726335
AgriNovus,0,,2029,00,21780,Evansville MSA,Doctoral or professional degree,1.9781122728168932
AgriNovus,0,,2029,00,21780,Evansville MSA,High school diploma or equivalent,2724.9985618599194
AgriNovus,0,,2029,00,21780,Evansville MSA,Master's degree,0.020815923287600003
AgriNovus,0,,2029,00,21780,Evansville MSA,No formal educational credential,1369.9873608338728
AgriNovus,0,,2029,00,21780,Evansville MSA,Postsecondary nondegree award,139.774805108315
AgriNovus,0,,2029,00,21780,Evansville MSA,"Some college, no degree",37.898979799444085
AgriNovus,0,,2029,00,23060,Fort Wayne MSA,Associate's degree,51.96429021525621
AgriNovus,0,,2029,00,23060,Fort Wayne MSA,Bachelor's degree,389.2060106530366
AgriNovus,0,,2029,00,23060,Fort Wayne MSA,Doctoral or professional degree,0.4333408482452
AgriNovus,0,,2029,00,23060,Fort Wayne MSA,High school diploma or equivalent,3238.944640892464
AgriNovus,0,,2029,00,23060,Fort Wayne MSA,No formal educational credential,1634.290735281289
AgriNovus,0,,2029,00,23060,Fort Wayne MSA,Postsecondary nondegree award,183.35151220167432
AgriNovus,0,,2029,00,23060,Fort Wayne MSA,"Some college, no degree",56.49600515940978
AgriNovus,0,,2029,00,26900,Indianapolis-Carmel-Greenwood MSA,Associate's degree,294.9465178188767
AgriNovus,0,,2029,00,26900,Indianapolis-Carmel-Greenwood MSA,Bachelor's degree,2649.8855153874633
AgriNovus,0,,2029,00,26900,Indianapolis-Carmel-Greenwood MSA,Doctoral or professional degree,16.84308845800556
AgriNovus,0,,2029,00,26900,Indianapolis-Carmel-Greenwood MSA,High school diploma or equivalent,13801.052939115965
AgriNovus,0,,2029,00,26900,Indianapolis-Carmel-Greenwood MSA,Master's degree,0.5887507980493646
AgriNovus,0,,2029,00,26900,Indianapolis-Carmel-Greenwood MSA,No formal educational credential,9219.280028647061
AgriNovus,0,,2029,00,26900,Indianapolis-Carmel-Greenwood MSA,Postsecondary nondegree award,1057.8594009952728
AgriNovus,0,,2029,00,26900,Indianapolis-Carmel-Greenwood MSA,"Some college, no degree",286.5125486467927
AgriNovus,0,,2029,00,29020,Kokomo MSA,Associate's degree,2.2775991302600604
AgriNovus,0,,2029,00,29020,Kokomo MSA,Bachelor's degree,32.95262366454138
AgriNovus,0,,2029,00,29020,Kokomo MSA,High school diploma or equivalent,422.55995029790654
AgriNovus,0,,2029,00,29020,Kokomo MSA,No formal educational credential,217.71110799396902
AgriNovus,0,,2029,00,29020,Kokomo MSA,Postsecondary nondegree award,20.10658752287759
AgriNovus,0,,2029,00,29020,Kokomo MSA,"Some college, no degree",7.120465438903739
AgriNovus,0,,2029,00,29200,Lafayette-West Lafayette MSA,Associate's degree,70.0902249647372
AgriNovus,0,,2029,00,29200,Lafayette-West Lafayette MSA,Bachelor's degree,529.9670145467221
AgriNovus,0,,2029,00,29200,Lafayette-West Lafayette MSA,Doctoral or professional degree,1.142842551288888
AgriNovus,0,,2029,00,29200,Lafayette-West Lafayette MSA,High school diploma or equivalent,2516.3739298980395
AgriNovus,0,,2029,00,29200,Lafayette-West Lafayette MSA,No formal educational credential,2269.1308882610433
AgriNovus,0,,2029,00,29200,Lafayette-West Lafayette MSA,Postsecondary nondegree award,121.03873882267888
AgriNovus,0,,2029,00,29200,Lafayette-West Lafayette MSA,"Some college, no degree",53.896210604372776
AgriNovus,0,,2029,00,31140,Louisville/Jefferson County MSA,Associate's degree,105.40340878232138
AgriNovus,0,,2029,00,31140,Louisville/Jefferson County MSA,Bachelor's degree,2247.291676724364
AgriNovus,0,,2029,00,31140,Louisville/Jefferson County MSA,Doctoral or professional degree,4.506563280280768
AgriNovus,0,,2029,00,31140,Louisville/Jefferson County MSA,High school diploma or equivalent,12221.791793874205
AgriNovus,0,,2029,00,31140,Louisville/Jefferson County MSA,Master's degree,0.231677105736
AgriNovus,0,,2029,00,31140,Louisville/Jefferson County MSA,No formal educational credential,6971.62554722096
AgriNovus,0,,2029,00,31140,Louisville/Jefferson County MSA,Postsecondary nondegree award,678.1697194358414
AgriNovus,0,,2029,00,31140,Louisville/Jefferson County MSA,"Some college, no degree",273.5079716851237
AgriNovus,0,,2029,00,33140,Michigan City-La Porte MSA,Associate's degree,4.991833502760459
AgriNovus,0,,2029,00,33140,Michigan City-La Porte MSA,Bachelor's degree,116.67399016619265
AgriNovus,0,,2029,00,33140,Michigan City-La Porte MSA,Doctoral or professional degree,0.239475907451913
AgriNovus,0,,2029,00,33140,Michigan City-La Porte MSA,High school diploma or equivalent,1504.8911980146527
AgriNovus,0,,2029,00,33140,Michigan City-La Porte MSA,No formal educational credential,936.7352020787613
AgriNovus,0,,2029,00,33140,Michigan City-La Porte MSA,Postsecondary nondegree award,48.65820020049406
AgriNovus,0,,2029,00,33140,Michigan City-La Porte MSA,"Some college, no degree",15.522870223167432
AgriNovus,0,,2029,00,34620,Muncie MSA,Associate's degree,0.48476693653699
AgriNovus,0,,2029,00,34620,Muncie MSA,Bachelor's degree,28.1793378968968
AgriNovus,0,,2029,00,34620,Muncie MSA,Doctoral or professional degree,0.051856545085
AgriNovus,0,,2029,00,34620,Muncie MSA,High school diploma or equivalent,329.64836882831844
AgriNovus,0,,2029,00,34620,Muncie MSA,No formal educational credential,193.57887206144903
AgriNovus,0,,2029,00,34620,Muncie MSA,Postsecondary nondegree award,24.108863838413267
AgriNovus,0,,2029,00,34620,Muncie MSA,"Some college, no degree",7.037098902310781
AgriNovus,0,,2029,00,43780,South Bend-Mishawaka MSA,Associate's degree,4.66513706136225
AgriNovus,0,,2029,00,43780,South Bend-Mishawaka MSA,Bachelor's degree,184.21757741510118
AgriNovus,0,,2029,00,43780,South Bend-Mishawaka MSA,Doctoral or professional degree,0.2520534702543
