statefips,countyfips,metrofips,cnty_name,year,code,data
18,111,00000,Newton,2017,905,6
18,111,00000,Newton,2017,906,7
18,111,00000,Newton,2017,907,6
18,111,00000,Newton,2017,908,25
18,111,00000,Newton,2017,909,2
18,111,00000,Newton,2017,910,1
18,111,00000,Newton,2017,911,40
18,111,00000,Newton,2017,912,0
18,111,00000,Newton,2018,100,165
18,111,00000,Newton,2018,101,75
18,111,00000,Newton,2018,102,30
18,111,00000,Newton,2018,103,60
18,111,00000,Newton,2018,200,0
18,111,00000,Newton,2018,201,148
18,111,00000,Newton,2018,202,1
18,111,00000,Newton,2018,203,12
18,111,00000,Newton,2018,204,4
18,111,00000,Newton,2018,300,74
18,111,00000,Newton,2018,301,91
18,111,00000,Newton,2018,302,1
18,111,00000,Newton,2018,303,1
18,111,00000,Newton,2018,304,12
18,111,00000,Newton,2018,305,3
18,111,00000,Newton,2018,306,148
18,111,00000,Newton,2018,400,21
18,111,00000,Newton,2018,401,144
18,111,00000,Newton,2018,500,72
18,111,00000,Newton,2018,501,93
18,111,00000,Newton,2018,600,0
18,111,00000,Newton,2018,601,67
18,111,00000,Newton,2018,602,51
18,111,00000,Newton,2018,603,18
18,111,00000,Newton,2018,604,29
18,111,00000,Newton,2018,700,89
18,111,00000,Newton,2018,800,68
18,111,00000,Newton,2018,900,7
18,111,00000,Newton,2018,901,9
18,111,00000,Newton,2018,902,5
18,111,00000,Newton,2018,903,12
18,111,00000,Newton,2018,904,20
18,111,00000,Newton,2018,905,5
18,111,00000,Newton,2018,906,5
18,111,00000,Newton,2018,907,5
18,111,00000,Newton,2018,908,16
18,111,00000,Newton,2018,909,2
18,111,00000,Newton,2018,910,0
18,111,00000,Newton,2018,911,50
18,111,00000,Newton,2018,912,0
18,111,00000,Newton,2019,100,143
18,111,00000,Newton,2019,101,89
18,111,00000,Newton,2019,102,9
18,111,00000,Newton,2019,103,45
18,111,00000,Newton,2019,200,132
18,111,00000,Newton,2019,201,0
18,111,00000,Newton,2019,202,4
18,111,00000,Newton,2019,203,6
18,111,00000,Newton,2019,204,1
18,111,00000,Newton,2019,300,68
18,111,00000,Newton,2019,301,75
18,111,00000,Newton,2019,302,0
18,111,00000,Newton,2019,303,2
18,111,00000,Newton,2019,304,8
18,111,00000,Newton,2019,305,2
18,111,00000,Newton,2019,306,131
18,111,00000,Newton,2019,400,4
18,111,00000,Newton,2019,401,139
18,111,00000,Newton,2019,500,65
18,111,00000,Newton,2019,501,78
18,111,00000,Newton,2019,600,101
18,111,00000,Newton,2019,601,1
18,111,00000,Newton,2019,602,21
18,111,00000,Newton,2019,603,0
18,111,00000,Newton,2019,604,20
18,111,00000,Newton,2019,700,71
18,111,00000,Newton,2019,800,56
18,111,00000,Newton,2019,900,10
18,111,00000,Newton,2019,901,5
18,111,00000,Newton,2019,902,3
18,111,00000,Newton,2019,903,8
18,111,00000,Newton,2019,904,11
18,111,00000,Newton,2019,905,5
18,111,00000,Newton,2019,906,6
18,111,00000,Newton,2019,907,8
18,111,00000,Newton,2019,908,19
18,111,00000,Newton,2019,909,1
18,111,00000,Newton,2019,910,1
18,111,00000,Newton,2019,911,35
18,111,00000,Newton,2019,912,0
18,111,00000,Newton,2020,100,124
18,111,00000,Newton,2020,101,69
18,111,00000,Newton,2020,102,10
18,111,00000,Newton,2020,103,45
18,111,00000,Newton,2020,200,0
18,111,00000,Newton,2020,201,120
18,111,00000,Newton,2020,202,0
18,111,00000,Newton,2020,203,2
18,111,00000,Newton,2020,204,2
18,111,00000,Newton,2020,300,59
18,111,00000,Newton,2020,301,65
18,111,00000,Newton,2020,302,0
18,111,00000,Newton,2020,303,0
18,111,00000,Newton,2020,304,10
18,111,00000,Newton,2020,305,5
18,111,00000,Newton,2020,306,109
18,111,00000,Newton,2020,400,0
18,111,00000,Newton,2020,401,124
18,111,00000,Newton,2020,500,50
18,111,00000,Newton,2020,501,74
18,111,00000,Newton,2020,600,0
18,111,00000,Newton,2020,601,76
18,111,00000,Newton,2020,602,29
18,111,00000,Newton,2020,603,7
18,111,00000,Newton,2020,604,12
18,111,00000,Newton,2020,700,65
18,111,00000,Newton,2020,800,48
18,111,00000,Newton,2020,900,8
18,111,00000,Newton,2020,901,6
18,111,00000,Newton,2020,902,1
18,111,00000,Newton,2020,903,8
18,111,00000,Newton,2020,904,15
18,111,00000,Newton,2020,905,3
18,111,00000,Newton,2020,906,3
18,111,00000,Newton,2020,907,4
18,111,00000,Newton,2020,908,15
18,111,00000,Newton,2020,909,2
18,111,00000,Newton,2020,910,0
18,111,00000,Newton,2020,911,31
18,111,00000,Newton,2020,912,0
18,111,00000,Newton,2021,100,135
18,111,00000,Newton,2021,101,74
18,111,00000,Newton,2021,102,17
18,111,00000,Newton,2021,103,44
18,111,00000,Newton,2021,200,128
18,111,00000,Newton,2021,201,0
18,111,00000,Newton,2021,202,1
18,111,00000,Newton,2021,203,3
18,111,00000,Newton,2021,204,3
18,111,00000,Newton,2021,300,64
18,111,00000,Newton,2021,301,71
18,111,00000,Newton,2021,302,0
18,111,00000,Newton,2021,303,2
18,111,00000,Newton,2021,304,15
18,111,00000,Newton,2021,305,1
18,111,00000,Newton,2021,306,117
18,111,00000,Newton,2021,400,2
18,111,00000,Newton,2021,401,133
18,111,00000,Newton,2021,500,50
18,111,00000,Newton,2021,501,85
18,111,00000,Newton,2021,600,97
18,111,00000,Newton,2021,601,0
18,111,00000,Newton,2021,602,22
18,111,00000,Newton,2021,603,5
18,111,00000,Newton,2021,604,11
18,111,00000,Newton,2021,700,53
18,111,00000,Newton,2021,800,44
18,111,00000,Newton,2021,900,5
18,111,00000,Newton,2021,901,3
18,111,00000,Newton,2021,902,2
18,111,00000,Newton,2021,903,8
18,111,00000,Newton,2021,904,16
18,111,00000,Newton,2021,905,4
18,111,00000,Newton,2021,906,3
18,111,00000,Newton,2021,907,3
18,111,00000,Newton,2021,908,8
18,111,00000,Newton,2021,909,0
18,111,00000,Newton,2021,910,1
18,111,00000,Newton,2021,911,35
18,111,00000,Newton,2021,912,0
18,113,00000,Noble,2017,100,513
18,113,00000,Noble,2017,101,278
18,113,00000,Noble,2017,102,76
18,113,00000,Noble,2017,103,159
18,113,00000,Noble,2017,300,275
18,113,00000,Noble,2017,301,238
18,113,00000,Noble,2017,302,4
18,113,00000,Noble,2017,303,1
18,113,00000,Noble,2017,304,101
18,113,00000,Noble,2017,305,6
18,113,00000,Noble,2017,306,401
18,113,00000,Noble,2017,400,55
18,113,00000,Noble,2017,401,458
18,113,00000,Noble,2017,500,175
18,113,00000,Noble,2017,501,338
18,113,00000,Noble,2017,600,235
18,113,00000,Noble,2017,601,7
18,113,00000,Noble,2017,602,128
18,113,00000,Noble,2017,603,44
18,113,00000,Noble,2017,604,99
18,113,00000,Noble,2017,700,268
18,113,00000,Noble,2017,800,189
18,113,00000,Noble,2017,900,32
18,113,00000,Noble,2017,901,30
18,113,00000,Noble,2017,902,12
18,113,00000,Noble,2017,903,45
18,113,00000,Noble,2017,904,31
18,113,00000,Noble,2017,905,14
18,113,00000,Noble,2017,906,7
18,113,00000,Noble,2017,907,18
18,113,00000,Noble,2017,908,48
18,113,00000,Noble,2017,909,8
18,113,00000,Noble,2017,910,2
18,113,00000,Noble,2017,911,122
18,113,00000,Noble,2017,912,9
18,113,00000,Noble,2018,100,480
18,113,00000,Noble,2018,101,285
18,113,00000,Noble,2018,102,74
18,113,00000,Noble,2018,103,121
18,113,00000,Noble,2018,200,0
18,113,00000,Noble,2018,201,394
18,113,00000,Noble,2018,202,39
18,113,00000,Noble,2018,203,28
18,113,00000,Noble,2018,204,19
18,113,00000,Noble,2018,300,233
18,113,00000,Noble,2018,301,247
18,113,00000,Noble,2018,302,8
18,113,00000,Noble,2018,303,3
18,113,00000,Noble,2018,304,93
18,113,00000,Noble,2018,305,7
18,113,00000,Noble,2018,306,369
18,113,00000,Noble,2018,400,40
18,113,00000,Noble,2018,401,440
18,113,00000,Noble,2018,500,187
18,113,00000,Noble,2018,501,293
18,113,00000,Noble,2018,600,0
18,113,00000,Noble,2018,601,263
18,113,00000,Noble,2018,602,106
18,113,00000,Noble,2018,603,30
18,113,00000,Noble,2018,604,81
18,113,00000,Noble,2018,700,223
18,113,00000,Noble,2018,800,149
18,113,00000,Noble,2018,900,11
18,113,00000,Noble,2018,901,22
18,113,00000,Noble,2018,902,16
18,113,00000,Noble,2018,903,31
18,113,00000,Noble,2018,904,33
18,113,00000,Noble,2018,905,11
18,113,00000,Noble,2018,906,9
18,113,00000,Noble,2018,907,16
18,113,00000,Noble,2018,908,38
18,113,00000,Noble,2018,909,6
18,113,00000,Noble,2018,910,4
18,113,00000,Noble,2018,911,100
18,113,00000,Noble,2018,912,1
18,113,00000,Noble,2019,100,527
18,113,00000,Noble,2019,101,326
18,113,00000,Noble,2019,102,45
18,113,00000,Noble,2019,103,156
18,113,00000,Noble,2019,200,489
18,113,00000,Noble,2019,201,1
18,113,00000,Noble,2019,202,6
18,113,00000,Noble,2019,203,24
18,113,00000,Noble,2019,204,7
18,113,00000,Noble,2019,300,273
18,113,00000,Noble,2019,301,254
18,113,00000,Noble,2019,302,2
18,113,00000,Noble,2019,303,5
18,113,00000,Noble,2019,304,96
18,113,00000,Noble,2019,305,8
18,113,00000,Noble,2019,306,416
18,113,00000,Noble,2019,400,26
18,113,00000,Noble,2019,401,501
18,113,00000,Noble,2019,500,176
18,113,00000,Noble,2019,501,351
18,113,00000,Noble,2019,600,314
18,113,00000,Noble,2019,601,6
18,113,00000,Noble,2019,602,112
18,113,00000,Noble,2019,603,22
18,113,00000,Noble,2019,604,73
18,113,00000,Noble,2019,700,256
18,113,00000,Noble,2019,800,171
18,113,00000,Noble,2019,900,17
18,113,00000,Noble,2019,901,30
18,113,00000,Noble,2019,902,19
18,113,00000,Noble,2019,903,49
18,113,00000,Noble,2019,904,33
18,113,00000,Noble,2019,905,11
18,113,00000,Noble,2019,906,8
18,113,00000,Noble,2019,907,4
18,113,00000,Noble,2019,908,37
18,113,00000,Noble,2019,909,8
18,113,00000,Noble,2019,910,1
18,113,00000,Noble,2019,911,125
18,113,00000,Noble,2019,912,0
18,113,00000,Noble,2020,100,504
18,113,00000,Noble,2020,101,276
18,113,00000,Noble,2020,102,80
18,113,00000,Noble,2020,103,148
18,113,00000,Noble,2020,200,0
18,113,00000,Noble,2020,201,447
18,113,00000,Noble,2020,202,22
18,113,00000,Noble,2020,203,27
18,113,00000,Noble,2020,204,8
18,113,00000,Noble,2020,300,242
18,113,00000,Noble,2020,301,262
18,113,00000,Noble,2020,302,4
18,113,00000,Noble,2020,303,0
18,113,00000,Noble,2020,304,94
18,113,00000,Noble,2020,305,5
18,113,00000,Noble,2020,306,401
18,113,00000,Noble,2020,400,0
18,113,00000,Noble,2020,401,504
18,113,00000,Noble,2020,500,188
18,113,00000,Noble,2020,501,316
18,113,00000,Noble,2020,600,0
18,113,00000,Noble,2020,601,338
18,113,00000,Noble,2020,602,78
18,113,00000,Noble,2020,603,30
18,113,00000,Noble,2020,604,58
18,113,00000,Noble,2020,700,218
18,113,00000,Noble,2020,800,126
18,113,00000,Noble,2020,900,16
18,113,00000,Noble,2020,901,24
18,113,00000,Noble,2020,902,12
18,113,00000,Noble,2020,903,22
18,113,00000,Noble,2020,904,34
18,113,00000,Noble,2020,905,12
18,113,00000,Noble,2020,906,4
18,113,00000,Noble,2020,907,2
18,113,00000,Noble,2020,908,33
18,113,00000,Noble,2020,909,5
18,113,00000,Noble,2020,910,2
18,113,00000,Noble,2020,911,86
18,113,00000,Noble,2020,912,0
18,113,00000,Noble,2021,100,459
18,113,00000,Noble,2021,101,281
18,113,00000,Noble,2021,102,67
18,113,00000,Noble,2021,103,111
18,113,00000,Noble,2021,200,425
18,113,00000,Noble,2021,201,5
18,113,00000,Noble,2021,202,9
18,113,00000,Noble,2021,203,13
18,113,00000,Noble,2021,204,7
18,113,00000,Noble,2021,300,264
18,113,00000,Noble,2021,301,195
18,113,00000,Noble,2021,302,3
18,113,00000,Noble,2021,303,2
18,113,00000,Noble,2021,304,87
18,113,00000,Noble,2021,305,7
18,113,00000,Noble,2021,306,360
18,113,00000,Noble,2021,400,1
18,113,00000,Noble,2021,401,458
18,113,00000,Noble,2021,500,167
18,113,00000,Noble,2021,501,292
18,113,00000,Noble,2021,600,279
18,113,00000,Noble,2021,601,4
18,113,00000,Noble,2021,602,85
18,113,00000,Noble,2021,603,36
18,113,00000,Noble,2021,604,55
18,113,00000,Noble,2021,700,189
18,113,00000,Noble,2021,800,132
18,113,00000,Noble,2021,900,20
18,113,00000,Noble,2021,901,21
18,113,00000,Noble,2021,902,15
18,113,00000,Noble,2021,903,25
18,113,00000,Noble,2021,904,24
18,113,00000,Noble,2021,905,15
18,113,00000,Noble,2021,906,8
18,113,00000,Noble,2021,907,4
18,113,00000,Noble,2021,908,30
18,113,00000,Noble,2021,909,4
18,113,00000,Noble,2021,910,3
18,113,00000,Noble,2021,911,95
18,113,00000,Noble,2021,912,0
18,115,00000,Ohio,2017,100,45
18,115,00000,Ohio,2017,101,25
18,115,00000,Ohio,2017,102,3
18,115,00000,Ohio,2017,103,17
18,115,00000,Ohio,2017,300,19
18,115,00000,Ohio,2017,301,26
18,115,00000,Ohio,2017,302,0
18,115,00000,Ohio,2017,303,0
18,115,00000,Ohio,2017,304,1
18,115,00000,Ohio,2017,305,0
18,115,00000,Ohio,2017,306,44
18,115,00000,Ohio,2017,400,2
18,115,00000,Ohio,2017,401,43
18,115,00000,Ohio,2017,500,7
18,115,00000,Ohio,2017,501,38
18,115,00000,Ohio,2017,600,24
18,115,00000,Ohio,2017,601,0
18,115,00000,Ohio,2017,602,11
18,115,00000,Ohio,2017,603,5
18,115,00000,Ohio,2017,604,5
18,115,00000,Ohio,2017,700,27
18,115,00000,Ohio,2017,800,16
18,115,00000,Ohio,2017,900,6
18,115,00000,Ohio,2017,901,1
18,115,00000,Ohio,2017,902,1
18,115,00000,Ohio,2017,903,2
18,115,00000,Ohio,2017,904,2
18,115,00000,Ohio,2017,905,2
18,115,00000,Ohio,2017,906,0
18,115,00000,Ohio,2017,907,2
18,115,00000,Ohio,2017,908,9
18,115,00000,Ohio,2017,909,0
18,115,00000,Ohio,2017,910,0
18,115,00000,Ohio,2017,911,6
18,115,00000,Ohio,2017,912,1
18,115,00000,Ohio,2018,100,45
18,115,00000,Ohio,2018,101,26
18,115,00000,Ohio,2018,102,0
18,115,00000,Ohio,2018,103,19
18,115,00000,Ohio,2018,200,0
18,115,00000,Ohio,2018,201,17
18,115,00000,Ohio,2018,202,6
18,115,00000,Ohio,2018,203,16
18,115,00000,Ohio,2018,204,6
18,115,00000,Ohio,2018,300,24
18,115,00000,Ohio,2018,301,21
18,115,00000,Ohio,2018,302,1
18,115,00000,Ohio,2018,303,0
18,115,00000,Ohio,2018,304,1
18,115,00000,Ohio,2018,305,2
18,115,00000,Ohio,2018,306,41
18,115,00000,Ohio,2018,400,5
18,115,00000,Ohio,2018,401,40
18,115,00000,Ohio,2018,500,13
18,115,00000,Ohio,2018,501,32
18,115,00000,Ohio,2018,600,0
18,115,00000,Ohio,2018,601,16
18,115,00000,Ohio,2018,602,14
18,115,00000,Ohio,2018,603,7
18,115,00000,Ohio,2018,604,8
18,115,00000,Ohio,2018,700,30
18,115,00000,Ohio,2018,800,18
18,115,00000,Ohio,2018,900,4
18,115,00000,Ohio,2018,901,2
18,115,00000,Ohio,2018,902,1
18,115,00000,Ohio,2018,903,5
18,115,00000,Ohio,2018,904,2
18,115,00000,Ohio,2018,905,3
18,115,00000,Ohio,2018,906,0
18,115,00000,Ohio,2018,907,1
18,115,00000,Ohio,2018,908,7
18,115,00000,Ohio,2018,909,0
18,115,00000,Ohio,2018,910,1
18,115,00000,Ohio,2018,911,10
18,115,00000,Ohio,2018,912,0
18,115,00000,Ohio,2019,100,54
18,115,00000,Ohio,2019,101,34
18,115,00000,Ohio,2019,102,1
18,115,00000,Ohio,2019,103,19
18,115,00000,Ohio,2019,200,31
18,115,00000,Ohio,2019,201,0
18,115,00000,Ohio,2019,202,10
18,115,00000,Ohio,2019,203,9
18,115,00000,Ohio,2019,204,4
18,115,00000,Ohio,2019,300,23
18,115,00000,Ohio,2019,301,31
18,115,00000,Ohio,2019,302,1
18,115,00000,Ohio,2019,303,1
18,115,00000,Ohio,2019,304,0
18,115,00000,Ohio,2019,305,0
18,115,00000,Ohio,2019,306,52
18,115,00000,Ohio,2019,400,5
18,115,00000,Ohio,2019,401,49
18,115,00000,Ohio,2019,500,10
18,115,00000,Ohio,2019,501,44
18,115,00000,Ohio,2019,600,37
18,115,00000,Ohio,2019,601,1
18,115,00000,Ohio,2019,602,8
18,115,00000,Ohio,2019,603,0
18,115,00000,Ohio,2019,604,8
18,115,00000,Ohio,2019,700,32
18,115,00000,Ohio,2019,800,15
18,115,00000,Ohio,2019,900,1
18,115,00000,Ohio,2019,901,1
18,115,00000,Ohio,2019,902,3
18,115,00000,Ohio,2019,903,4
18,115,00000,Ohio,2019,904,1
18,115,00000,Ohio,2019,905,3
18,115,00000,Ohio,2019,906,2
18,115,00000,Ohio,2019,907,0
18,115,00000,Ohio,2019,908,6
18,115,00000,Ohio,2019,909,1
18,115,00000,Ohio,2019,910,0
18,115,00000,Ohio,2019,911,8
18,115,00000,Ohio,2019,912,0
18,115,00000,Ohio,2020,100,48
18,115,00000,Ohio,2020,101,31
18,115,00000,Ohio,2020,102,2
18,115,00000,Ohio,2020,103,15
18,115,00000,Ohio,2020,200,0
18,115,00000,Ohio,2020,201,29
18,115,00000,Ohio,2020,202,5
18,115,00000,Ohio,2020,203,11
18,115,00000,Ohio,2020,204,3
18,115,00000,Ohio,2020,300,24
18,115,00000,Ohio,2020,301,24
18,115,00000,Ohio,2020,302,0
18,115,00000,Ohio,2020,303,0
18,115,00000,Ohio,2020,304,1
18,115,00000,Ohio,2020,305,0
18,115,00000,Ohio,2020,306,47
18,115,00000,Ohio,2020,400,0
18,115,00000,Ohio,2020,401,48
18,115,00000,Ohio,2020,500,12
18,115,00000,Ohio,2020,501,36
18,115,00000,Ohio,2020,600,0
18,115,00000,Ohio,2020,601,32
18,115,00000,Ohio,2020,602,9
18,115,00000,Ohio,2020,603,6
18,115,00000,Ohio,2020,604,1
18,115,00000,Ohio,2020,700,24
18,115,00000,Ohio,2020,800,17
18,115,00000,Ohio,2020,900,2
18,115,00000,Ohio,2020,901,2
18,115,00000,Ohio,2020,902,3
18,115,00000,Ohio,2020,903,3
18,115,00000,Ohio,2020,904,6
18,115,00000,Ohio,2020,905,0
18,115,00000,Ohio,2020,906,0
18,115,00000,Ohio,2020,907,1
18,115,00000,Ohio,2020,908,7
18,115,00000,Ohio,2020,909,0
18,115,00000,Ohio,2020,910,1
18,115,00000,Ohio,2020,911,9
18,115,00000,Ohio,2020,912,0
18,115,00000,Ohio,2021,100,72
18,115,00000,Ohio,2021,101,50
18,115,00000,Ohio,2021,102,11
18,115,00000,Ohio,2021,103,11
18,115,00000,Ohio,2021,200,67
18,115,00000,Ohio,2021,201,0
18,115,00000,Ohio,2021,202,1
18,115,00000,Ohio,2021,203,4
18,115,00000,Ohio,2021,204,0
18,115,00000,Ohio,2021,300,39
18,115,00000,Ohio,2021,301,33
18,115,00000,Ohio,2021,302,0
18,115,00000,Ohio,2021,303,0
18,115,00000,Ohio,2021,304,0
18,115,00000,Ohio,2021,305,0
18,115,00000,Ohio,2021,306,72
18,115,00000,Ohio,2021,400,7
18,115,00000,Ohio,2021,401,65
18,115,00000,Ohio,2021,500,31
18,115,00000,Ohio,2021,501,41
18,115,00000,Ohio,2021,600,66
18,115,00000,Ohio,2021,601,0
18,115,00000,Ohio,2021,602,5
18,115,00000,Ohio,2021,603,0
18,115,00000,Ohio,2021,604,1
18,115,00000,Ohio,2021,700,27
18,115,00000,Ohio,2021,800,15
18,115,00000,Ohio,2021,900,1
18,115,00000,Ohio,2021,901,3
18,115,00000,Ohio,2021,902,0
18,115,00000,Ohio,2021,903,3
18,115,00000,Ohio,2021,904,4
18,115,00000,Ohio,2021,905,4
18,115,00000,Ohio,2021,906,0
18,115,00000,Ohio,2021,907,0
18,115,00000,Ohio,2021,908,5
18,115,00000,Ohio,2021,909,0
18,115,00000,Ohio,2021,910,1
18,115,00000,Ohio,2021,911,9
18,115,00000,Ohio,2021,912,0
18,117,00000,Orange,2017,100,187
18,117,00000,Orange,2017,101,80
18,117,00000,Orange,2017,102,44
18,117,00000,Orange,2017,103,63
18,117,00000,Orange,2017,300,90
18,117,00000,Orange,2017,301,97
18,117,00000,Orange,2017,302,1
18,117,00000,Orange,2017,303,2
18,117,00000,Orange,2017,304,1
18,117,00000,Orange,2017,305,4
18,117,00000,Orange,2017,306,179
18,117,00000,Orange,2017,400,9
18,117,00000,Orange,2017,401,178
18,117,00000,Orange,2017,500,71
18,117,00000,Orange,2017,501,116
18,117,00000,Orange,2017,600,72
18,117,00000,Orange,2017,601,4
18,117,00000,Orange,2017,602,42
18,117,00000,Orange,2017,603,15
18,117,00000,Orange,2017,604,54
18,117,00000,Orange,2017,700,110
18,117,00000,Orange,2017,800,95
18,117,00000,Orange,2017,900,19
18,117,00000,Orange,2017,901,14
18,117,00000,Orange,2017,902,9
18,117,00000,Orange,2017,903,15
18,117,00000,Orange,2017,904,14
18,117,00000,Orange,2017,905,9
18,117,00000,Orange,2017,906,13
18,117,00000,Orange,2017,907,2
18,117,00000,Orange,2017,908,37
18,117,00000,Orange,2017,909,3
18,117,00000,Orange,2017,910,2
18,117,00000,Orange,2017,911,52
18,117,00000,Orange,2017,912,1
18,117,00000,Orange,2018,100,201
18,117,00000,Orange,2018,101,98
18,117,00000,Orange,2018,102,35
18,117,00000,Orange,2018,103,68
18,117,00000,Orange,2018,200,0
18,117,00000,Orange,2018,201,192
18,117,00000,Orange,2018,202,2
18,117,00000,Orange,2018,203,5
18,117,00000,Orange,2018,204,2
18,117,00000,Orange,2018,300,94
18,117,00000,Orange,2018,301,107
18,117,00000,Orange,2018,302,0
18,117,00000,Orange,2018,303,3
18,117,00000,Orange,2018,304,2
18,117,00000,Orange,2018,305,4
18,117,00000,Orange,2018,306,192
18,117,00000,Orange,2018,400,7
18,117,00000,Orange,2018,401,194
18,117,00000,Orange,2018,500,68
18,117,00000,Orange,2018,501,133
18,117,00000,Orange,2018,600,0
18,117,00000,Orange,2018,601,86
18,117,00000,Orange,2018,602,55
18,117,00000,Orange,2018,603,23
18,117,00000,Orange,2018,604,37
18,117,00000,Orange,2018,700,116
18,117,00000,Orange,2018,800,103
18,117,00000,Orange,2018,900,25
18,117,00000,Orange,2018,901,13
18,117,00000,Orange,2018,902,9
18,117,00000,Orange,2018,903,20
18,117,00000,Orange,2018,904,12
18,117,00000,Orange,2018,905,11
18,117,00000,Orange,2018,906,6
18,117,00000,Orange,2018,907,7
18,117,00000,Orange,2018,908,32
18,117,00000,Orange,2018,909,1
18,117,00000,Orange,2018,910,0
18,117,00000,Orange,2018,911,69
18,117,00000,Orange,2018,912,1
18,117,00000,Orange,2019,100,222
18,117,00000,Orange,2019,101,93
18,117,00000,Orange,2019,102,48
18,117,00000,Orange,2019,103,81
18,117,00000,Orange,2019,200,196
18,117,00000,Orange,2019,201,1
18,117,00000,Orange,2019,202,9
18,117,00000,Orange,2019,203,7
18,117,00000,Orange,2019,204,9
18,117,00000,Orange,2019,300,112
18,117,00000,Orange,2019,301,110
18,117,00000,Orange,2019,302,1
18,117,00000,Orange,2019,303,1
18,117,00000,Orange,2019,304,8
18,117,00000,Orange,2019,305,6
18,117,00000,Orange,2019,306,206
18,117,00000,Orange,2019,400,36
18,117,00000,Orange,2019,401,186
18,117,00000,Orange,2019,500,88
18,117,00000,Orange,2019,501,134
18,117,00000,Orange,2019,600,159
18,117,00000,Orange,2019,601,3
18,117,00000,Orange,2019,602,28
18,117,00000,Orange,2019,603,10
18,117,00000,Orange,2019,604,22
18,117,00000,Orange,2019,700,107
18,117,00000,Orange,2019,800,91
18,117,00000,Orange,2019,900,16
18,117,00000,Orange,2019,901,19
18,117,00000,Orange,2019,902,6
18,117,00000,Orange,2019,903,14
18,117,00000,Orange,2019,904,17
18,117,00000,Orange,2019,905,7
18,117,00000,Orange,2019,906,4
18,117,00000,Orange,2019,907,8
18,117,00000,Orange,2019,908,26
18,117,00000,Orange,2019,909,3
18,117,00000,Orange,2019,910,1
18,117,00000,Orange,2019,911,57
18,117,00000,Orange,2019,912,4
18,117,00000,Orange,2020,100,234
