display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,year,naics,naics_title,group_by_sort,sort,jobs,grp
0,0,Total - All Industries,,,00,000,29200,Lafayette-West Lafayette MSA,2018,000000,,0,0,104732.52872786457,10548583828.027855
0,0,Total - All Industries,,,0,000,00000,United States,2015,000000,,0,0,147896611.8561619,16343983746441.54
0,0,Total - All Industries,,,00,000,14020,Bloomington MSA,2013,000000,,0,0,72475.89683966657,5206469229.07063
0,0,Total - All Industries,,,00,000,17140,Cincinnati MSA,2018,000000,,0,0,1103436.3913216179,126964235171.02966
0,0,Total - All Industries,,,00,000,16980,Chicago-Naperville-Elgin MSA,2012,000000,,0,0,4311208.461665609,513149051961.1201
0,0,Total - All Industries,,,00,000,18020,Columbus MSA,2010,000000,,0,0,42936.50039504639,3824018259.015537
0,0,Total - All Industries,,,00,000,18020,Columbus MSA,2011,000000,,0,0,45573.08363730493,4201674839.1607723
0,0,Total - All Industries,,,18,000,00000,Indiana,2014,000000,,0,0,3054833.0828813994,285431216616.4421
0,0,Total - All Industries,,,00,000,23060,Fort Wayne MSA,2023,000000,,0,0,233459.33787617352,29217954814.62288
0,0,Total - All Industries,,,00,000,21780,Evansville MSA,2015,000000,,0,0,137155.68402385068,13240126883.862125
0,0,Total - All Industries,,,00,000,21140,Elkhart-Goshen MSA,2020,000000,,0,0,128381.55580677843,12975544255.37702
0,0,Total - All Industries,,,00,000,18020,Columbus MSA,2017,000000,,0,0,52564.38615167725,5179349333.150626
0,0,Total - All Industries,,,00,000,43780,South Bend-Mishawaka MSA,2023,000000,,0,0,144565.2316472823,16421286126.233496
0,0,Total - All Industries,,,00,000,33140,Michigan City-La Porte MSA,2020,000000,,0,0,39679.94482038395,3786373024.8392982
0,0,Total - All Industries,,,00,000,31140,Louisville/Jefferson County MSA,2009,000000,,0,0,594460.6654812538,48663776769.6506
0,0,Total - All Industries,,,00,000,31140,Louisville/Jefferson County MSA,2016,000000,,0,0,670510.3898292733,68276818651.537094
0,0,Total - All Industries,,,00,000,17140,Cincinnati MSA,2017,000000,,0,0,1087955.1537959478,121649835993.67206
0,0,Total - All Industries,,,00,000,18020,Columbus MSA,2007,000000,,0,0,45518.71337584552,3650831951.5726705
0,0,Total - All Industries,,,18,000,00000,Indiana,2020,000000,,0,0,3074344.3017209256,326457240300.6348
0,0,Total - All Industries,,,00,000,23060,Fort Wayne MSA,2008,000000,,0,0,215828.40549050158,16579962399.067604
